zip,count
63005,1673
63011,2939
63017,3612
63021,4691
63025,1377
63026,2731
63031,4408
63033,3896
63034,1707
63038,551
63040,751
63042,1555
63043,1981
63044,1101
63045,NA
63049,136
63069,149
63074,1174
63088,843
63105,949
63114,2684
63117,707
63119,2773
63120,65
63121,1712
63122,3294
63123,4678
63124,874
63125,2971
63126,1220
63127,569
63128,3037
63129,5622
63130,1814
63131,1655
63132,1034
63133,490
63134,1160
63135,1450
63136,3160
63137,1398
63138,1523
63140,33
63141,1610
63143,583
63144,802
63146,2374
