zip,count
63005,1568
63011,2778
63017,3432
63021,4472
63025,1315
63026,2617
63031,4195
63033,3738
63034,1625
63038,526
63040,709
63042,1485
63043,1885
63044,1045
63045,NA
63049,126
63069,138
63074,1125
63088,810
63105,884
63114,2566
63117,670
63119,2647
63120,65
63121,1625
63122,3124
63123,4473
63124,816
63125,2839
63126,1170
63127,538
63128,2900
63129,5350
63130,1700
63131,1579
63132,979
63133,464
63134,1088
63135,1398
63136,3023
63137,1321
63138,1451
63140,31
63141,1515
63143,559
63144,760
63146,2228
