zip,count
60365,NA
63010,3327
63012,1079
63015,NA
63016,681
63019,442
63020,1809
63023,311
63025,306
63026,1648
63028,2819
63030,NA
63041,8
63047,7
63048,568
63049,1328
63050,1553
63051,1183
63052,2761
63053,6
63057,13
63066,NA
63069,147
63070,705
63072,11
63087,NA
63627,21
63628,NA
