zip,count
63005,1823
63011,3266
63017,3915
63021,5122
63025,1506
63026,2987
63031,4926
63033,4363
63034,1905
63038,611
63040,841
63042,1798
63043,2247
63044,1225
63045,NA
63049,146
63069,164
63074,1329
63088,902
63105,1181
63114,2983
63117,776
63119,3015
63120,76
63121,1941
63122,3682
63123,5153
63124,967
63125,3280
63126,1353
63127,603
63128,3253
63129,6052
63130,2041
63131,1794
63132,1138
63133,555
63134,1286
63135,1641
63136,3592
63137,1579
63138,1735
63140,33
63141,1778
63143,640
63144,885
63146,2672
