zip,count
63005,1703
63011,3006
63017,3679
63021,4754
63025,1390
63026,2780
63031,4505
63033,3983
63034,1738
63038,558
63040,762
63042,1583
63043,2029
63044,1115
63045,NA
63049,138
63069,151
63074,1207
63088,853
63105,1001
63114,2760
63117,716
63119,2811
63120,66
63121,1740
63122,3368
63123,4787
63124,895
63125,3040
63126,1245
63127,574
63128,3071
63129,5684
63130,1849
63131,1697
63132,1052
63133,502
63134,1190
63135,1487
63136,3218
63137,1423
63138,1547
63140,33
63141,1642
63143,593
63144,818
63146,2430
