zip,count
63005,840
63011,1352
63017,1738
63021,2215
63025,656
63026,1340
63031,2369
63033,2220
63034,946
63038,270
63040,393
63042,842
63043,1050
63044,613
63049,65
63069,62
63074,613
63088,403
63105,447
63114,1397
63117,368
63119,1405
63120,38
63121,930
63122,1690
63123,2219
63124,438
63125,1347
63126,576
63127,236
63128,1472
63129,2567
63130,951
63131,773
63132,514
63133,265
63134,664
63135,827
63136,1859
63137,820
63138,867
63140,24
63141,826
63143,273
63144,413
63146,1136
63147,NA
63304,NA
