zip,count
63005,3943
63011,7464
63017,8489
63021,11726
63025,3097
63026,6100
63031,11319
63033,10354
63034,4348
63038,1353
63040,1803
63042,4446
63043,4744
63044,2596
63045,NA
63049,409
63069,389
63074,3262
63088,1818
63105,2903
63114,7107
63117,1734
63119,6440
63120,253
63121,4671
63122,8110
63123,11329
63124,2081
63125,7464
63126,3258
63127,1254
63128,6728
63129,12798
63130,5199
63131,3812
63132,2853
63133,1355
63134,3052
63135,4420
63136,8846
63137,3990
63138,4326
63140,78
63141,3911
63143,1533
63144,1859
63146,6071
