zip,count
63005,3869
63011,7336
63017,8342
63021,11523
63025,3050
63026,6018
63031,11190
63033,10270
63034,4316
63038,1342
63040,1779
63042,4402
63043,4668
63044,2552
63045,NA
63049,398
63069,387
63074,3232
63088,1788
63105,2815
63114,7043
63117,1697
63119,6344
63120,245
63121,4638
63122,8031
63123,11172
63124,2009
63125,7340
63126,3222
63127,1247
63128,6659
63129,12614
63130,5099
63131,3760
63132,2820
63133,1348
63134,3025
63135,4362
63136,8774
63137,3954
63138,4282
63140,78
63141,3833
63143,1485
63144,1827
63146,5964
