zip,count
63005,1896
63011,3401
63017,4134
63021,5322
63025,1559
63026,3095
63031,5297
63033,4822
63034,2059
63038,644
63040,877
63042,2017
63043,2369
63044,1298
63045,NA
63049,160
63069,175
63074,1497
63088,924
63105,1215
63114,3281
63117,809
63119,3115
63120,87
63121,2143
63122,3863
63123,5399
63124,990
63125,3497
63126,1409
63127,615
63128,3349
63129,6312
63130,2238
63131,1884
63132,1209
63133,606
63134,1433
63135,1868
63136,4025
63137,1777
63138,1957
63140,35
63141,1856
63143,678
63144,923
63146,2821
