zip,count
63005,3881
63011,7353
63017,8360
63021,11563
63025,3053
63026,6036
63031,11215
63033,10280
63034,4322
63038,1345
63040,1781
63042,4410
63043,4677
63044,2559
63045,NA
63049,398
63069,387
63074,3236
63088,1790
63105,2820
63114,7051
63117,1702
63119,6362
63120,246
63121,4643
63122,8046
63123,11197
63124,2015
63125,7351
63126,3226
63127,1248
63128,6670
63129,12648
63130,5107
63131,3765
63132,2822
63133,1350
63134,3027
63135,4369
63136,8781
63137,3959
63138,4284
63140,78
63141,3843
63143,1488
63144,1834
63146,5991
