zip,count
63005,1728
63011,3051
63017,3738
63021,4819
63025,1432
63026,2834
63031,4607
63033,4070
63034,1783
63038,565
63040,768
63042,1642
63043,2084
63044,1144
63045,NA
63049,138
63069,155
63074,1240
63088,864
63105,1062
63114,2822
63117,724
63119,2871
63120,68
63121,1805
63122,3429
63123,4873
63124,923
63125,3095
63126,1269
63127,581
63128,3111
63129,5769
63130,1882
63131,1713
63132,1067
63133,513
63134,1213
63135,1509
63136,3278
63137,1452
63138,1583
63140,33
63141,1664
63143,609
63144,841
63146,2499
