zip,count
63005,1605
63011,2829
63017,3481
63021,4531
63025,1336
63026,2657
63031,4254
63033,3792
63034,1642
63038,534
63040,720
63042,1510
63043,1917
63044,1057
63045,NA
63049,128
63069,141
63074,1140
63088,817
63105,903
63114,2602
63117,679
63119,2680
63120,65
63121,1644
63122,3170
63123,4523
63124,835
63125,2865
63126,1186
63127,549
63128,2937
63129,5430
63130,1728
63131,1607
63132,994
63133,472
63134,1107
63135,1417
63136,3060
63137,1337
63138,1470
63140,31
63141,1545
63143,565
63144,767
63146,2267
