zip,count
63101,41
63102,38
63103,114
63104,194
63105,9
63106,165
63107,109
63108,281
63109,155
63110,126
63111,212
63112,219
63113,233
63115,215
63116,451
63117,NA
63118,270
63119,NA
63120,70
63123,18
63125,NA
63130,NA
63133,NA
63136,39
63137,9
63139,183
63143,5
63147,194
