zip,count
63005,2150
63011,3850
63017,4700
63021,6118
63025,1776
63026,3460
63031,6417
63033,5874
63034,2419
63038,740
63040,995
63042,2483
63043,2691
63044,1504
63045,NA
63049,190
63069,199
63074,1801
63088,1055
63105,1379
63114,3981
63117,915
63119,3524
63120,113
63121,2670
63122,4390
63123,6101
63124,1126
63125,4046
63126,1614
63127,687
63128,3791
63129,7203
63130,2672
63131,2118
63132,1416
63133,801
63134,1758
63135,2392
63136,5049
63137,2248
63138,2483
63140,42
63141,2122
63143,784
63144,1004
63146,3273
