zip,count
63005,2279
63011,4080
63017,4966
63021,6512
63025,1881
63026,3669
63031,6895
63033,6233
63034,2567
63038,796
63040,1048
63042,2667
63043,2823
63044,1593
63045,NA
63049,207
63069,211
63074,1939
63088,1108
63105,1439
63114,4196
63117,958
63119,3694
63120,119
63121,2849
63122,4646
63123,6509
63124,1202
63125,4313
63126,1769
63127,731
63128,4029
63129,7625
63130,2851
63131,2207
63132,1511
63133,845
63134,1885
63135,2581
63136,5362
63137,2433
63138,2663
63140,44
63141,2232
63143,830
63144,1053
63146,3445
