zip,count
63005,1754
63011,3105
63017,3793
63021,4920
63025,1461
63026,2876
63031,4708
63033,4149
63034,1810
63038,580
63040,785
63042,1692
63043,2140
63044,1177
63045,NA
63049,140
63069,159
63074,1269
63088,873
63105,1101
63114,2866
63117,743
63119,2909
63120,72
63121,1849
63122,3522
63123,4954
63124,943
63125,3142
63126,1289
63127,587
63128,3144
63129,5867
63130,1919
63131,1736
63132,1091
63133,524
63134,1225
63135,1546
63136,3356
63137,1483
63138,1612
63140,33
63141,1690
63143,620
63144,849
63146,2557
