zip,count
63005,1696
63011,2996
63017,3669
63021,4742
63025,1385
63026,2768
63031,4486
63033,3971
63034,1727
63038,558
63040,761
63042,1573
63043,2017
63044,1113
63045,NA
63049,138
63069,150
63074,1199
63088,851
63105,992
63114,2746
63117,715
63119,2806
63120,66
63121,1732
63122,3356
63123,4761
63124,890
63125,3020
63126,1233
63127,573
63128,3065
63129,5669
63130,1841
63131,1689
63132,1046
63133,498
63134,1180
63135,1481
63136,3206
63137,1417
63138,1546
63140,33
63141,1632
63143,592
63144,813
63146,2422
