zip,count
63005,1798
63011,3197
63017,3856
63021,5045
63025,1495
63026,2952
63031,4810
63033,4258
63034,1859
63038,597
63040,826
63042,1751
63043,2202
63044,1202
63045,NA
63049,142
63069,164
63074,1305
63088,897
63105,1163
63114,2926
63117,765
63119,2980
63120,75
63121,1900
63122,3636
63123,5071
63124,958
63125,3226
63126,1335
63127,595
63128,3218
63129,5976
63130,1979
63131,1776
63132,1116
63133,537
63134,1256
63135,1597
63136,3489
63137,1536
63138,1657
63140,33
63141,1747
63143,630
63144,871
63146,2625
