zip,count
63005,2384
63011,4266
63017,5113
63021,6738
63025,1954
63026,3777
63031,7146
63033,6409
63034,2651
63038,822
63040,1090
63042,2773
63043,2888
63044,1627
63045,NA
63049,232
63069,224
63074,2006
63088,1127
63105,1545
63114,4363
63117,990
63119,3771
63120,126
63121,2923
63122,4833
63123,6773
63124,1231
63125,4485
63126,1887
63127,764
63128,4204
63129,7951
63130,2941
63131,2313
63132,1572
63133,861
63134,1951
63135,2707
63136,5632
63137,2509
63138,2739
63140,45
63141,2287
63143,857
63144,1078
63146,3568
