zip,count
63005,947
63011,1626
63017,2051
63021,2642
63025,760
63026,1587
63031,2697
63033,2511
63034,1058
63038,301
63040,464
63042,979
63043,1214
63044,687
63049,87
63069,73
63074,716
63088,472
63105,577
63114,1622
63117,426
63119,1678
63120,42
63121,1068
63122,1985
63123,2625
63124,544
63125,1612
63126,691
63127,350
63128,1730
63129,3081
63130,1085
63131,961
63132,612
63133,302
63134,750
63135,949
63136,2074
63137,902
63138,984
63140,24
63141,957
63143,317
63144,467
63146,1373
63147,NA
63304,NA
