zip,count
63005,2371
63011,4213
63017,5089
63021,6696
63025,1945
63026,3741
63031,7121
63033,6374
63034,2633
63038,814
63040,1082
63042,2757
63043,2878
63044,1624
63045,NA
63049,223
63069,219
63074,2002
63088,1136
63105,1538
63114,4342
63117,980
63119,3782
63120,121
63121,2913
63122,4773
63123,6738
63124,1222
63125,4461
63126,1858
63127,751
63128,4165
63129,7926
63130,2927
63131,2277
63132,1563
63133,862
63134,1943
63135,2677
63136,5581
63137,2516
63138,2741
63140,45
63141,2272
63143,853
63144,1083
63146,3542
