zip,count
60365,NA
63010,4037
63012,1277
63015,57
63016,826
63019,535
63020,2286
63023,396
63025,363
63026,2016
63028,3421
63030,6
63041,9
63047,15
63048,594
63049,1626
63050,1920
63051,1351
63052,3393
63053,9
63057,16
63066,5
63069,189
63070,890
63072,18
63087,20
63627,32
63628,NA
