zip,count
63005,2560
63011,4557
63017,5419
63021,7280
63025,2089
63026,4088
63031,7577
63033,6773
63034,2831
63038,908
63040,1154
63042,2942
63043,3064
63044,1718
63045,NA
63049,262
63069,243
63074,2143
63088,1197
63105,1636
63114,4640
63117,1068
63119,4068
63120,137
63121,3100
63122,5168
63123,7348
63124,1295
63125,4835
63126,2035
63127,834
63128,4523
63129,8471
63130,3155
63131,2479
63132,1704
63133,904
63134,2022
63135,2882
63136,5926
63137,2634
63138,2914
63140,45
63141,2398
63143,930
63144,1165
63146,3782
