zip,count
63005,1699
63011,2997
63017,3670
63021,4746
63025,1388
63026,2773
63031,4498
63033,3975
63034,1731
63038,558
63040,762
63042,1576
63043,2022
63044,1113
63045,NA
63049,138
63069,150
63074,1201
63088,852
63105,997
63114,2749
63117,715
63119,2810
63120,66
63121,1733
63122,3360
63123,4765
63124,890
63125,3024
63126,1234
63127,574
63128,3068
63129,5677
63130,1842
63131,1696
63132,1047
63133,501
63134,1185
63135,1484
63136,3211
63137,1419
63138,1546
63140,33
63141,1635
63143,593
63144,816
63146,2426
