zip,count
63005,1759
63011,3113
63017,3800
63021,4936
63025,1463
63026,2882
63031,4719
63033,4163
63034,1819
63038,582
63040,790
63042,1700
63043,2148
63044,1179
63045,NA
63049,140
63069,160
63074,1272
63088,878
63105,1107
63114,2871
63117,747
63119,2925
63120,72
63121,1858
63122,3540
63123,4971
63124,947
63125,3150
63126,1292
63127,588
63128,3150
63129,5880
63130,1924
63131,1740
63132,1095
63133,526
63134,1227
63135,1555
63136,3371
63137,1492
63138,1617
63140,33
63141,1695
63143,621
63144,850
63146,2575
