zip,count
63101,575
63102,347
63103,1501
63104,3304
63105,93
63106,1846
63107,1516
63108,3030
63109,4965
63110,3252
63111,3313
63112,3247
63113,2215
63115,2625
63116,7659
63117,38
63118,4118
63119,34
63120,1112
63123,223
63125,57
63130,29
63133,11
63136,332
63137,94
63139,4142
63143,146
63147,1647
