zip,count
63005,1234
63011,2145
63017,2694
63021,3520
63025,1004
63026,2080
63031,3461
63033,3105
63034,1340
63038,392
63040,565
63042,1222
63043,1482
63044,852
63049,113
63069,96
63074,935
63088,649
63105,722
63114,2129
63117,565
63119,2179
63120,55
63121,1347
63122,2544
63123,3529
63124,669
63125,2157
63126,925
63127,439
63128,2298
63129,4137
63130,1363
63131,1245
63132,796
63133,402
63134,924
63135,1180
63136,2563
63137,1125
63138,1250
63140,29
63141,1206
63143,439
63144,608
63146,1779
63147,NA
63304,NA
