zip,count
63005,2373
63011,4217
63017,5092
63021,6700
63025,1946
63026,3741
63031,7126
63033,6379
63034,2636
63038,815
63040,1082
63042,2759
63043,2878
63044,1627
63045,NA
63049,223
63069,219
63074,2009
63088,1138
63105,1538
63114,4347
63117,980
63119,3782
63120,121
63121,2914
63122,4779
63123,6742
63124,1225
63125,4462
63126,1867
63127,751
63128,4169
63129,7928
63130,2931
63131,2281
63132,1565
63133,862
63134,1944
63135,2684
63136,5587
63137,2520
63138,2741
63140,45
63141,2272
63143,853
63144,1083
63146,3544
