zip,count
64101,26
64102,33
64105,557
64106,733
64108,910
64109,687
64110,1120
64111,1395
64112,693
64113,710
64114,1654
64116,1010
64117,1071
64118,1885
64119,1594
64120,65
64123,1060
64124,1231
64125,209
64126,580
64127,1405
64128,797
64129,570
64130,1505
64131,1546
64132,846
64133,1226
64134,1558
64136,172
64137,824
64138,906
64139,271
64145,417
64146,83
64147,25
64149,35
64151,1643
64152,568
64153,457
64154,1083
64155,2149
64156,584
64157,1826
64158,519
64161,18
64163,24
64164,6
64165,13
64166,16
64167,16
