zip,count
64101,29
64102,34
64105,578
64106,803
64108,947
64109,765
64110,1205
64111,1477
64112,728
64113,746
64114,1720
64116,1063
64117,1156
64118,2057
64119,1723
64120,69
64123,1136
64124,1302
64125,222
64126,646
64127,1608
64128,934
64129,636
64130,1688
64131,1670
64132,928
64133,1342
64134,1758
64136,196
64137,874
64138,1015
64139,288
64145,425
64146,91
64147,27
64149,36
64151,1747
64152,598
64153,483
64154,1154
64155,2268
64156,604
64157,1947
64158,550
64161,18
64163,24
64164,6
64165,14
64166,19
64167,19
