zip,count
64101,27
64102,33
64105,551
64106,705
64108,871
64109,635
64110,1060
64111,1354
64112,670
64113,697
64114,1605
64116,999
64117,1039
64118,1839
64119,1570
64120,61
64123,1014
64124,1165
64125,196
64126,558
64127,1302
64128,738
64129,528
64130,1412
64131,1503
64132,821
64133,1190
64134,1463
64136,169
64137,812
64138,851
64139,272
64145,429
64146,87
64147,24
64149,35
64151,1610
64152,552
64153,453
64154,1070
64155,2154
64156,587
64157,1825
64158,530
64161,16
64163,24
64164,6
64165,12
64166,16
64167,16
