zip,count
64101,26
64102,33
64105,554
64106,711
64108,875
64109,641
64110,1063
64111,1344
64112,675
64113,693
64114,1604
64116,990
64117,1026
64118,1824
64119,1554
64120,62
64123,1027
64124,1189
64125,199
64126,565
64127,1314
64128,743
64129,533
64130,1429
64131,1500
64132,830
64133,1192
64134,1471
64136,166
64137,810
64138,859
64139,262
64145,414
64146,83
64147,24
64149,34
64151,1591
64152,553
64153,450
64154,1059
64155,2112
64156,569
64157,1785
64158,514
64161,18
64163,24
64164,7
64165,12
64166,17
64167,16
