zip,count
64101,23
64102,32
64105,526
64106,684
64108,836
64109,606
64110,1019
64111,1289
64112,638
64113,634
64114,1518
64116,977
64117,1002
64118,1804
64119,1521
64120,60
64123,971
64124,1110
64125,186
64126,533
64127,1261
64128,699
64129,520
64130,1354
64131,1427
64132,868
64133,1119
64134,1395
64136,159
64137,780
64138,808
64139,262
64145,412
64146,79
64147,22
64149,34
64151,1580
64152,574
64153,439
64154,1047
64155,2071
64156,546
64157,1724
64158,517
64161,15
64163,25
64164,6
64165,12
64166,16
64167,17
