zip,count
64101,55
64102,67
64105,1023
64106,1360
64108,1881
64109,1598
64110,2244
64111,2689
64112,1121
64113,1474
64114,3148
64116,2018
64117,2142
64118,3831
64119,3307
64120,125
64123,1845
64124,2050
64125,366
64126,1104
64127,3016
64128,2175
64129,1445
64130,3628
64131,3311
64132,2354
64133,2766
64134,3563
64136,332
64137,1526
64138,2056
64139,499
64145,755
64146,160
64147,54
64149,57
64151,3169
64152,1255
64153,782
64154,1960
64155,4208
64156,1181
64157,3418
64158,927
64161,30
64163,61
64164,20
64165,32
64166,35
64167,30
