zip,count
64101,26
64102,33
64105,565
64106,776
64108,945
64109,728
64110,1160
64111,1413
64112,706
64113,726
64114,1688
64116,1036
64117,1110
64118,1962
64119,1639
64120,67
64123,1091
64124,1258
64125,216
64126,611
64127,1518
64128,854
64129,615
64130,1612
64131,1607
64132,869
64133,1277
64134,1644
64136,188
64137,841
64138,968
64139,282
64145,424
64146,84
64147,26
64149,35
64151,1674
64152,582
64153,472
64154,1110
64155,2186
64156,590
64157,1875
64158,530
64161,18
64163,23
64164,6
64165,14
64166,18
64167,19
