zip,count
64101,33
64102,35
64105,637
64106,889
64108,1065
64109,888
64110,1356
64111,1638
64112,768
64113,801
64114,1882
64116,1179
64117,1318
64118,2299
64119,1916
64120,83
64123,1236
64124,1416
64125,236
64126,708
64127,1868
64128,1119
64129,764
64130,2063
64131,1891
64132,1208
64133,1592
64134,2102
64136,225
64137,980
64138,1193
64139,311
64145,465
64146,99
64147,33
64149,39
64151,1903
64152,670
64153,530
64154,1252
64155,2492
64156,660
64157,2162
64158,619
64161,19
64163,26
64164,10
64165,15
64166,19
64167,19
