zip,count
64101,26
64102,33
64105,558
64106,744
64108,922
64109,710
64110,1137
64111,1401
64112,699
64113,712
64114,1664
64116,1020
64117,1079
64118,1924
64119,1614
64120,65
64123,1075
64124,1246
64125,214
64126,588
64127,1450
64128,818
64129,589
64130,1544
64131,1569
64132,871
64133,1253
64134,1593
64136,179
64137,830
64138,930
64139,277
64145,420
64146,83
64147,25
64149,35
64151,1657
64152,577
64153,462
64154,1095
64155,2163
64156,585
64157,1837
64158,521
64161,18
64163,24
64164,6
64165,13
64166,17
64167,16
