zip,count
64101,26
64102,33
64105,553
64106,713
64108,888
64109,650
64110,1072
64111,1361
64112,682
64113,697
64114,1620
64116,992
64117,1035
64118,1845
64119,1568
64120,62
64123,1033
64124,1198
64125,201
64126,572
64127,1327
64128,758
64129,542
64130,1433
64131,1507
64132,830
64133,1207
64134,1487
64136,166
64137,812
64138,870
64139,263
64145,415
64146,84
64147,24
64149,35
64151,1628
64152,559
64153,450
64154,1070
64155,2119
64156,576
64157,1800
64158,518
64161,18
64163,24
64164,6
64165,12
64166,16
64167,16
