zip,count
64101,35
64102,37
64105,687
64106,950
64108,1170
64109,1009
64110,1483
64111,1754
64112,792
64113,889
64114,2028
64116,1301
64117,1438
64118,2450
64119,2097
64120,90
64123,1340
64124,1528
64125,253
64126,771
64127,2062
64128,1280
64129,897
64130,2362
64131,2100
64132,1391
64133,1788
64134,2359
64136,242
64137,1067
64138,1339
64139,329
64145,502
64146,113
64147,37
64149,43
64151,2035
64152,731
64153,557
64154,1356
64155,2722
64156,744
64157,2341
64158,678
64161,23
64163,31
64164,12
64165,20
64166,23
64167,21
