zip,count
64101,26
64102,33
64105,562
64106,763
64108,931
64109,723
64110,1149
64111,1405
64112,703
64113,719
64114,1673
64116,1030
64117,1098
64118,1945
64119,1632
64120,67
64123,1080
64124,1256
64125,214
64126,605
64127,1500
64128,840
64129,600
64130,1580
64131,1592
64132,857
64133,1264
64134,1626
64136,187
64137,837
64138,953
64139,280
64145,422
64146,85
64147,26
64149,35
64151,1665
64152,580
64153,466
64154,1101
64155,2175
64156,590
64157,1857
64158,528
64161,18
64163,23
64164,6
64165,13
64166,18
64167,16
