zip,count
66206,793
66204,1686
66211,404
66209,1407
66226,1302
66219,1045
66213,2271
66210,1407
66224,1038
66215,1995
66214,931
66212,2554
66227,710
66223,1802
66031,21
66013,98
66221,1667
66062,6356
66217,414
66216,1998
66203,1557
66085,717
66218,811
66220,712
66207,1128
66208,1744
66061,6072
66030,1937
66083,479
66083,0
66021,149
66205,1079
66202,1421
66025,8
66018,528
