zip,count
64101,36
64102,37
64105,702
64106,979
64108,1234
64109,1055
64110,1547
64111,1819
64112,812
64113,948
64114,2114
64116,1360
64117,1510
64118,2584
64119,2236
64120,91
64123,1398
64124,1598
64125,271
64126,824
64127,2184
64128,1382
64129,962
64130,2534
64131,2197
64132,1488
64133,1885
64134,2491
64136,256
64137,1125
64138,1413
64139,339
64145,526
64146,118
64147,39
64149,46
64151,2127
64152,763
64153,581
64154,1403
64155,2867
64156,810
64157,2454
64158,711
64161,25
64163,31
64164,14
64165,23
64166,24
64167,22
