zip,count
64101,50
64102,58
64105,889
64106,1094
64108,1570
64109,1325
64110,1936
64111,2271
64112,925
64113,1240
64114,2705
64116,1678
64117,1826
64118,3297
64119,2884
64120,109
64123,1323
64124,1451
64125,257
64126,876
64127,2374
64128,1747
64129,1213
64130,3084
64131,2814
64132,2019
64133,2371
64134,3035
64136,278
64137,1243
64138,1784
64139,428
64145,633
64146,144
64147,50
64149,54
64151,2721
64152,1048
64153,678
64154,1673
64155,3665
64156,1039
64157,3017
64158,817
64161,24
64163,53
64164,20
64165,30
64166,29
64167,28
