zip,count
64101,36
64102,37
64105,688
64106,956
64108,1184
64109,1027
64110,1500
64111,1769
64112,794
64113,917
64114,2046
64116,1324
64117,1462
64118,2487
64119,2143
64120,90
64123,1360
64124,1554
64125,258
64126,791
64127,2093
64128,1310
64129,924
64130,2407
64131,2136
64132,1418
64133,1819
64134,2401
64136,244
64137,1088
64138,1346
64139,332
64145,508
64146,113
64147,37
64149,43
64151,2062
64152,742
64153,562
64154,1370
64155,2748
64156,759
64157,2370
64158,683
64161,22
64163,30
64164,12
64165,21
64166,24
64167,21
