zip,count
64101,37
64102,37
64105,706
64106,984
64108,1236
64109,1064
64110,1563
64111,1829
64112,815
64113,955
64114,2131
64116,1372
64117,1518
64118,2599
64119,2260
64120,93
64123,1406
64124,1607
64125,271
64126,831
64127,2199
64128,1394
64129,973
64130,2562
64131,2215
64132,1499
64133,1890
64134,2515
64136,258
64137,1132
64138,1425
64139,340
64145,532
64146,123
64147,39
64149,46
64151,2146
64152,766
64153,583
64154,1413
64155,2894
64156,820
64157,2466
64158,718
64161,25
64163,31
64164,14
64165,23
64166,24
64167,22
