zip,count
64101,26
64102,33
64105,561
64106,762
64108,927
64109,723
64110,1146
64111,1406
64112,700
64113,715
64114,1671
64116,1027
64117,1094
64118,1941
64119,1626
64120,67
64123,1081
64124,1260
64125,214
64126,605
64127,1493
64128,837
64129,601
64130,1572
64131,1586
64132,853
64133,1266
64134,1617
64136,183
64137,836
64138,950
64139,278
64145,421
64146,85
64147,26
64149,35
64151,1668
64152,578
64153,464
64154,1098
64155,2170
64156,588
64157,1851
64158,524
64161,18
64163,23
64164,6
64165,13
64166,18
64167,16
