zip,count
64101,60
64102,71
64105,1183
64106,1518
64108,2051
64109,1875
64110,2589
64111,3062
64112,1277
64113,1636
64114,3488
64116,2148
64117,2432
64118,4311
64119,3709
64120,143
64123,2072
64124,2297
64125,405
64126,1222
64127,3408
64128,2358
64129,1622
64130,4103
64131,3775
64132,2632
64133,2975
64134,4103
64136,404
64137,1762
64138,2265
64139,558
64145,848
64146,191
64147,67
64149,65
64151,3614
64152,1328
64153,909
64154,2230
64155,4745
64156,1334
64157,3815
64158,1105
64161,35
64163,61
64164,21
64165,36
64166,41
64167,34
