zip,count
64014,1977
64015,2156
64016,229
64029,1269
64030,1797
64034,440
64050,1395
64052,1377
64053,322
64054,226
64055,2289
64056,1071
64057,1204
64058,490
64063,1222
64064,1372
64065,NA
64066,8
64070,181
64075,724
64081,1609
64082,1024
64086,1548
64088,61
64133,1342
64138,775
