zip,count
64101,36
64102,50
64105,755
64106,1077
64108,1387
64109,1143
64110,1712
64111,2011
64112,867
64113,1084
64114,2380
64116,1616
64117,1755
64118,2977
64119,2627
64120,111
64123,1544
64124,1692
64125,303
64126,903
64127,2444
64128,1548
64129,1166
64130,2772
64131,2474
64132,1796
64133,2226
64134,2849
64136,291
64137,1290
64138,1647
64139,408
64145,605
64146,131
64147,45
64149,49
64151,2497
64152,938
64153,635
64154,1605
64155,3374
64156,945
64157,2862
64158,821
64161,26
64163,45
64164,19
64165,27
64166,55
64167,47
