zip,count
64101,38
64102,37
64105,712
64106,992
64108,1243
64109,1069
64110,1573
64111,1843
64112,820
64113,967
64114,2150
64116,1383
64117,1533
64118,2629
64119,2279
64120,93
64123,1415
64124,1618
64125,272
64126,837
64127,2207
64128,1398
64129,977
64130,2579
64131,2236
64132,1515
64133,1901
64134,2535
64136,259
64137,1143
64138,1439
64139,339
64145,539
64146,124
64147,39
64149,47
64151,2172
64152,776
64153,585
64154,1430
64155,2935
64156,824
64157,2485
64158,719
64161,24
64163,32
64164,15
64165,23
64166,25
64167,22
