zip,count
64101,66
64102,73
64105,1248
64106,1592
64108,2219
64109,2013
64110,2785
64111,3247
64112,1385
64113,1814
64114,3866
64116,2334
64117,2617
64118,4554
64119,3986
64120,155
64123,2184
64124,2422
64125,434
64126,1296
64127,3559
64128,2455
64129,1709
64130,4360
64131,4116
64132,2748
64133,3167
64134,4355
64136,424
64137,1873
64138,2394
64139,583
64145,929
64146,207
64147,72
64149,69
64151,3986
64152,1418
64153,1017
64154,2444
64155,5185
64156,1445
64157,4121
64158,1204
64161,37
64163,67
64164,24
64165,43
64166,42
64167,36
