zip,count
64101,12
64102,33
64105,516
64106,673
64108,806
64109,590
64110,991
64111,1269
64112,621
64113,609
64114,1465
64116,956
64117,976
64118,1743
64119,1486
64120,60
64123,956
64124,1085
64125,186
64126,514
64127,1226
64128,685
64129,507
64130,1311
64131,1393
64132,853
64133,1092
64134,1359
64136,153
64137,759
64138,784
64139,252
64145,398
64146,77
64147,21
64149,31
64151,1532
64152,562
64153,431
64154,1034
64155,2007
64156,527
64157,1647
64158,500
64161,16
64163,25
64164,7
64165,12
64166,16
64167,17
