zip,count
64101,66
64102,72
64105,1254
64106,1598
64108,2204
64109,1994
64110,2800
64111,3244
64112,1380
64113,1798
64114,3839
64116,2334
64117,2617
64118,4574
64119,4004
64120,151
64123,2176
64124,2429
64125,430
64126,1296
64127,3573
64128,2429
64129,1700
64130,4340
64131,4094
64132,2747
64133,3145
64134,4344
64136,424
64137,1866
64138,2385
64139,582
64145,921
64146,207
64147,72
64149,69
64151,3981
64152,1429
64153,1016
64154,2432
64155,5173
64156,1440
64157,4114
64158,1198
64161,37
64163,69
64164,24
64165,43
64166,44
64167,37
