zip,count
60000,40
60001,6
60002,1992
60004,4040
60005,2553
60006,14
60007,3097
60008,2569
60009,20
60010,3364
60011,10
60012,1026
60013,2082
60014,4381
60015,1944
60016,6597
60017,15
60018,3656
60019,11
60020,927
60021,398
60022,483
60025,3361
60026,1059
60029,51
60030,2765
60031,3244
60033,1573
60034,176
60035,1842
60036,9
60038,8
60040,671
60041,818
60042,724
60043,176
60044,739
60045,1399
60046,3043
60047,3507
60048,2037
60050,3099
60051,2265
60053,2365
60055,9
60056,5059
60057,6
60060,3628
60061,1852
60062,3229
60063,10
60064,3018
60065,10
60067,3469
60068,3534
60069,642
60070,1535
60071,313
60072,59
60073,7251
60074,3665
60075,17
60076,3311
60077,2712
60078,13
60079,41
60081,855
60082,17
60083,871
60084,1509
60085,9743
60086,11
60087,3623
60088,788
60089,2974
60090,4287
60091,1722
60093,1631
60094,6
60095,9
60096,598
60097,926
60098,3324
60099,3545
60101,5122
60102,2912
60103,4367
60104,2486
60105,10
60106,2476
60107,4726
60108,2664
60109,63
60110,4739
60111,24
60112,457
60113,42
60115,4317
60116,10
60118,1440
60119,974
60120,6552
60121,32
60123,5736
60124,2341
60125,6
60126,4746
60129,24
60130,1236
60131,2579
60133,4887
60134,2645
60135,777
60136,883
60137,3403
60138,15
60139,4031
60140,2009
60141,75
60142,2429
60143,1220
60144,12
60145,215
60146,261
60147,14
60148,4719
60150,119
60151,350
60152,1169
60153,2703
60154,1708
60155,898
60156,2662
60157,239
60159,47
60160,3668
60161,15
60162,1530
60163,664
60164,3178
60165,707
60168,21
60169,3213
60170,7
60171,1244
60172,2514
60173,1014
60174,3175
60175,2670
60176,1523
60177,2828
60178,2007
60180,129
60181,3052
60183,10
60184,252
60185,4631
60186,13
60187,2435
60188,4663
60189,2462
60190,1178
60191,1743
60192,1111
60193,3331
60194,1620
60195,347
60196,9
60201,2715
60202,2154
60203,287
60204,13
60208,18
60301,219
60302,2054
60303,18
60304,1029
60305,817
60401,873
60402,8740
60403,1933
60404,2146
60406,3154
60407,151
60408,613
60409,3843
60410,1466
60411,6068
60412,13
60415,1323
60416,1098
60417,1571
60418,1065
60419,2202
60420,583
60421,329
60422,809
60423,3591
60424,212
60425,929
60426,2832
60428,1151
60429,1495
60430,1733
60431,3272
60432,2670
60433,1980
60434,381
60435,5660
60436,2166
60437,19
60438,3436
60439,2461
60440,5993
60441,3777
60442,1227
60443,2102
60444,173
60445,2009
60446,4923
60447,1642
60448,2615
60449,811
60450,2398
60451,3630
60452,3027
60453,6089
60454,19
60455,1897
60456,419
60457,1336
60458,1494
60459,3346
60460,175
60461,363
60462,4094
60463,1647
60464,906
60465,1879
60466,2278
60467,2555
60468,713
60469,814
60470,43
60471,1251
60472,420
60473,2541
60474,90
60475,924
60476,262
60477,3923
60478,1676
60479,57
60480,537
60481,1288
60482,972
60484,622
60487,2776
60490,1992
60491,2433
60499,6
60501,1448
60502,1754
60503,1357
60504,3543
60505,8952
60506,6722
60507,34
60510,2378
60511,130
60512,96
60513,1880
60514,950
60515,2353
60516,2311
60517,3001
60518,282
60519,16
60520,247
60521,1782
60522,6
60523,989
60524,6
60525,3260
60526,1181
60527,2892
60528,10
60530,45
60531,172
60532,2060
60534,1295
60536,16
60537,50
60538,3194
60539,34
60540,3128
60541,299
60542,1774
60543,3699
60544,2823
60545,1609
60546,1548
60548,1324
60549,58
60550,130
60551,768
60552,415
60553,53
60554,1035
60555,1438
60556,134
60558,1237
60559,2291
60560,2652
60561,1945
60563,3302
60564,3452
60565,2820
60567,18
60585,2328
60586,5331
60598,13
60601,1095
60602,109
60603,81
60604,116
60605,1959
60606,328
60607,2685
60608,8088
60609,7307
60610,3539
60611,2300
60612,3547
60613,3897
60614,5912
60615,2403
60616,3803
60617,8129
60618,8527
60619,4833
60620,5595
60621,2363
60622,5224
60623,11012
60624,3417
