zip,count
60000,41
60001,6
60002,2431
60004,4604
60005,2929
60006,16
60007,3532
60008,2800
60009,21
60010,3931
60011,12
60012,1147
60013,2402
60014,5091
60015,2242
60016,7505
60017,18
60018,4042
60019,11
60020,1088
60021,471
60022,574
60025,3859
60026,1208
60029,55
60030,3256
60031,3833
60033,1721
60034,215
60035,2145
60036,9
60038,9
60039,9
60040,714
60041,1003
60042,864
60043,203
60044,859
60045,1611
60046,3639
60047,3995
60048,2389
60050,3619
60051,2709
60053,2714
60055,11
60056,5730
60057,6
60060,4119
60061,2212
60062,3723
60063,10
60064,3326
60065,10
60067,3921
60068,4162
60069,747
60070,1686
60071,371
60072,82
60073,8259
60074,4105
60075,18
60076,3731
60077,3057
60078,12
60079,52
60081,1024
60082,17
60083,1038
60084,1754
60085,10832
60086,13
60087,4091
60088,845
60089,3375
60090,4754
60091,2055
60093,1836
60094,6
60095,8
60096,715
60097,1087
60098,3781
60099,4176
60101,5672
60102,3328
60103,4950
60104,2812
60105,14
60106,2714
60107,5168
60108,3036
60109,75
60110,5231
60111,27
60112,561
60113,46
60115,5086
60116,13
60118,1658
60119,1179
60120,7215
60121,33
60123,6374
60124,2792
60125,8
60126,5438
60129,27
60130,1435
60131,2846
60133,5423
60134,3039
60135,922
60136,1041
60137,3984
60138,17
60139,4529
60140,2476
60141,83
60142,2899
60143,1435
60144,12
60145,257
60146,295
60147,19
60148,5571
60150,154
60151,407
60152,1348
60153,3104
60154,1966
60155,1037
60156,3068
60157,280
60159,46
60160,4011
60161,15
60162,1626
60163,726
60164,3554
60165,795
60168,21
60169,3521
60170,7
60171,1405
60172,2862
60173,1164
60174,3675
60175,3030
60176,1700
60177,3251
60178,2362
60180,150
60181,3486
60183,12
60184,281
60185,5075
60186,13
60187,2909
60188,5334
60189,2904
60190,1358
60191,1988
60192,1291
60193,3826
60194,1889
60195,397
60196,8
60201,3064
60202,2457
60203,317
60204,12
60208,18
60301,249
60302,2380
60303,20
60304,1202
60305,930
60401,1012
60402,9571
60403,2209
60404,2520
60406,3493
60407,177
60408,762
60409,4505
60410,1765
60411,7074
60412,14
60415,1547
60416,1311
60417,1783
60418,1188
60419,2664
60420,673
60421,401
60422,984
60423,4173
60424,252
60425,1143
60426,3340
60428,1431
60429,1776
60430,2074
60431,3846
60432,2980
60433,2312
60434,507
60435,6518
60436,2529
60437,21
60438,3911
60439,2894
60440,6869
60441,4326
60442,1491
60443,2443
60444,199
60445,2315
60446,5594
60447,1933
60448,3094
60449,995
60450,2867
60451,4313
60452,3474
60453,6882
60454,23
60455,2121
60456,463
60457,1581
60458,1729
60459,3786
60460,206
60461,430
60462,4705
60463,1871
60464,1045
60465,2164
60466,2606
60467,2980
60468,813
60469,903
60470,56
60471,1488
60472,526
60473,2958
60474,107
60475,1061
60476,292
60477,4437
60478,2008
60479,76
60480,616
60481,1484
60482,1149
60484,725
60487,3172
60488,10
60490,2314
60491,2730
60499,6
60501,1581
60502,2042
60503,1623
60504,4172
60505,9678
60506,7552
60507,39
60510,2758
60511,172
60512,127
60513,2162
60514,1080
60515,2795
60516,2769
60517,3513
60518,351
60519,17
60520,288
60521,2019
60522,8
60523,1115
60524,6
60525,3694
60526,1379
60527,3240
60528,10
60530,50
60531,233
60532,2508
60534,1428
60535,6
60536,17
60537,68
60538,3763
60539,37
60540,3655
60541,373
60542,2037
60543,4383
60544,3305
60545,1892
60546,1786
60548,1575
60549,79
60550,150
60551,824
60552,508
60553,62
60554,1280
60555,1646
60556,162
60557,10
60558,1508
60559,2603
60560,3163
60561,2243
60563,3828
60564,3976
60565,3323
60567,23
60585,2713
60586,6327
60598,15
60601,1348
60602,128
60603,91
60604,128
60605,2265
60606,396
60607,3054
60608,8875
60609,7974
60610,4147
60611,2660
60612,4072
60613,4500
60614,6838
60615,2910
60616,4314
60617,9146
60618,9608
60619,5700
60620,6492
60621,2764
60622,5956
60623,11888
60624,3898
60625,8264
60626,4885
60627,10
60628,6452
60629,18560
60630,6507
60631,3647
60632,14127
60633,2021
60634,11530
60635,9
60636,3845
60637,4298
60638,8727
60639,15572
60640,5578
60641,9942
60642,2357
60643,5220
60644,5161
60645,5313
60646,3157
60647,9957
60649,4141
60650,23
60651,8700
60652,5951
60653,3221
60654,2397
60655,3812
60656,3678
60657,6387
60659,4595
60660,3330
60661,1007
60664,6
60680,57
60690,21
60706,3501
60707,6252
60712,2475
60714,4275
60803,2597
60804,14066
60805,2428
60806,6
60827,2428
60901,5991
60910,52
60911,194
60912,50
60913,218
60914,4398
60915,1544
60917,69
60918,96
60919,56
60920,19
60921,214
60922,323
60924,254
60926,7
60927,331
60928,100
60929,92
60930,148
60931,75
60932,15
60933,34
60934,50
60935,155
60936,741
60938,346
60940,381
60941,299
60942,989
60944,8
60945,21
60946,50
60948,226
60949,66
60950,1668
60951,86
60952,110
60953,309
60954,895
60955,314
60956,23
60957,979
60958,207
60959,169
60960,121
60961,77
60962,78
60963,296
60964,657
60966,164
60967,8
60968,55
60969,13
60970,869
60973,75
60974,19
61001,114
61006,194
61007,52
61008,5036
61010,1184
61011,348
61012,264
61013,81
61014,102
61015,110
61016,645
61018,127
61019,426
61020,463
61021,3195
61024,321
61025,345
61028,156
61030,295
61031,229
61032,3595
61036,589
61037,22
61038,159
61039,103
61041,118
61042,61
61043,21
61044,23
61046,329
61047,200
61048,537
61049,40
61050,38
61051,180
61052,158
61053,273
61054,446
61059,25
61060,139
61061,874
61062,236
61063,469
61064,476
61065,1444
61067,81
61068,2175
61070,146
61071,1852
61072,1555
61073,2673
61074,489
61075,105
61077,10
61078,147
61079,8
61080,1469
61081,3122
61084,402
61085,400
61087,183
61088,774
61089,87
61091,10
61101,2561
61102,2594
61103,3090
