zip,count
3,7
60000,28
60002,862
60004,1907
60005,1254
60006,8
60007,1524
60008,1443
60009,12
60010,1587
60012,456
60013,879
60014,2132
60015,984
60016,3294
60017,9
60018,1993
60020,440
60021,164
60022,208
60025,1658
60026,570
60029,30
60030,1269
60031,1724
60033,980
60034,88
60035,970
60036,6
60040,407
60041,379
60042,330
60043,98
60044,397
60045,646
60046,1377
60047,1708
60048,921
60050,1408
60051,1043
60053,1135
60056,2498
60060,1744
60061,870
60062,1596
60063,9
60064,1886
60067,1785
60068,1548
60069,362
60070,823
60071,160
60072,29
60073,3954
60074,1948
60076,1725
60077,1333
60078,10
60079,25
60081,406
60083,476
60084,746
60085,6266
60087,2191
60088,675
60089,1339
60090,2243
60091,754
60093,773
60095,7
60096,305
60097,458
60098,1730
60099,2057
60101,2822
60102,1412
60103,2133
60104,1433
60106,1520
60107,2569
60108,1336
60109,44
60110,2666
60111,15
60112,238
60113,22
60115,2137
60118,686
60119,469
60120,3800
60121,20
60123,3072
60124,1181
60126,2227
60129,10
60130,665
60131,1373
60133,2646
60134,1360
60135,408
60136,377
60137,1626
60138,6
60139,2234
60140,907
60141,42
60142,1221
60143,654
60144,7
60145,115
60146,144
60147,8
60148,2158
60150,59
60151,168
60152,574
60153,1446
60154,818
60155,485
60156,1262
60157,124
60159,11
60160,2251
60161,7
60162,561
60163,377
60164,1719
60165,463
60168,12
60169,1636
60171,626
60172,1265
60173,495
60174,1671
60175,1347
60176,775
60177,1542
60178,1023
60180,50
60181,1462
60183,8
60184,136
60185,2548
60186,9
60187,1110
60188,2326
60189,1165
60190,530
60191,895
60192,531
60193,1566
60194,795
60195,152
60201,1190
60202,1117
60203,152
60204,11
60208,14
60301,111
60302,1038
60303,13
60304,474
60305,376
60401,436
60402,5214
60403,1015
60404,1002
60406,1831
60407,71
60408,324
60409,2044
60410,652
60411,3281
60415,751
60416,551
60417,866
60418,516
60419,1125
60420,264
60421,143
60422,426
60423,1919
60424,99
60425,493
60426,1411
60428,605
60429,748
60430,891
60431,1541
60432,1527
60433,1089
60434,321
60435,3083
60436,1113
60438,1877
60439,1156
60440,3015
60441,1753
60442,541
60443,1176
60444,77
60445,1010
60446,2471
60447,690
60448,1232
60449,418
60450,1123
60451,1653
60452,1461
60453,3404
60454,13
60455,1114
60456,205
60457,713
60458,791
60459,1962
60460,73
60461,193
60462,2111
60463,936
60464,451
60465,1078
60466,1242
60467,1288
60468,344
60469,466
60470,21
60471,683
60472,201
60473,1319
60474,35
60475,471
60476,146
60477,1865
60478,905
60479,19
60480,265
60481,610
60482,459
60484,340
60487,1302
60490,893
60491,1235
60501,950
60502,759
60503,552
60504,1699
60505,5249
60506,3704
60507,20
60510,1184
60511,44
60512,47
60513,934
60514,397
60515,962
60516,997
60517,1421
60518,114
60520,107
60521,760
60523,537
60525,1630
60526,523
60527,1387
60528,7
60530,17
60531,74
60532,867
60534,723
60536,12
60537,28
60538,1583
60539,24
60540,1285
60541,118
60542,884
60543,1687
60544,1418
60545,812
60546,786
60548,626
60549,26
60550,36
60551,209
60552,148
60553,25
60554,457
60555,674
60556,52
60558,584
60559,1116
60560,1266
60561,890
60563,1446
60564,1506
60565,1241
60567,9
60585,1021
60586,2658
60598,9
60600,6
60601,546
60602,60
60603,37
60604,74
60605,1045
60606,178
60607,1503
60608,5070
60609,4537
60610,1802
60611,1213
60612,1999
60613,2016
60614,2934
60615,1263
60616,1886
60617,4523
60618,4626
60619,2492
60620,2963
60621,1287
60622,2710
60623,7286
60624,1967
60625,3982
60626,2524
60628,2960
60629,10880
60630,2937
60631,1614
60632,8599
60633,1167
60634,5592
60635,8
60636,1857
60637,1791
60638,4778
60639,8874
60640,2357
60641,5048
60642,1052
60643,2431
60644,2526
60645,2599
60646,1339
60647,4848
60649,1898
60650,20
60651,4577
60652,3198
60653,1436
60654,1070
60655,1891
60656,1577
60657,2669
60659,2181
60660,1484
60661,444
60680,31
60690,7
60706,1620
60707,2966
60712,1116
60714,1978
60803,1224
60804,8570
60805,1082
60806,6
60827,988
60901,3094
60910,25
60911,119
60912,33
60913,105
60914,2180
60915,790
60917,42
60918,28
60919,25
60920,7
60921,69
60922,174
60924,97
60927,195
60928,46
60929,47
60930,58
60931,37
60933,17
60934,13
60935,79
60936,189
60938,199
60940,150
60941,150
60942,274
60944,6
60946,18
60948,56
60949,29
60950,860
60951,49
60952,42
60953,96
60954,380
60955,124
60956,12
60957,309
60958,104
60959,89
60960,31
60961,31
60962,18
60963,73
60964,304
60966,39
60968,14
60970,298
60973,24
60974,7
61001,40
61006,74
61007,22
61008,2689
61010,532
61011,171
61012,130
61013,37
61014,38
61015,37
61016,342
61018,54
61019,144
61020,164
61021,1314
61024,103
61025,171
61028,71
61030,99
61031,105
61032,1654
61036,310
61037,16
61038,56
61039,40
61041,55
61042,24
61043,9
61044,11
61046,143
61047,72
61048,222
61049,12
61050,11
61051,88
61052,48
61053,145
61054,162
61059,15
61060,64
61061,292
61062,110
61063,206
61064,139
61065,611
61067,28
61068,935
61070,53
61071,839
61072,664
61073,1179
61074,260
61075,49
61078,49
61080,653
61081,1402
61084,156
61085,207
61087,115
61088,341
61089,30
61101,1143
61102,1275
61103,1415
61104,1184
61105,12
61107,2006
61108,2184
61109,1766
61111,1516
61114,1048
61115,1425
61126,6
61132,6
61201,2058
61204,10
61230,54
61231,264
61232,90
61233,28
61234,57
61235,61
61238,160
61239,44
61240,290
61241,359
61242,54
61243,6
61244,1532
61250,142
61251,16
61252,326
61254,617
61256,93
61257,56
61258,11
61259,47
61260,26
61261,44
61262,28
61263,34
61264,500
61265,2535
61270,472
61272,59
61273,175
61274,11
61275,232
61277,268
61278,29
61279,40
61281,128
61282,481
61283,46
61284,141
61285,332
61301,678
61310,181
61311,8
61312,25
61313,10
61314,43
61315,16
61316,14
61317,23
61318,22
61319,55
61320,21
61321,12
61322,151
61325,53
61326,106
61327,45
61329,83
61330,78
61333,28
61334,41
61335,19
61336,15
61337,25
61338,17
61340,18
61341,413
61342,695
61344,12
61345,35
61348,284
61349,50
61350,1165
61353,49
61354,693
61356,701
61358,14
61359,24
61360,155
61361,62
61362,451
61363,18
61364,964
61367,49
61368,66
61369,67
61370,45
61372,7
61373,112
61375,27
61376,103
61377,54
61378,15
61379,66
61401,1854
61402,15
61410,178
61411,18
61412,78
61413,40
61414,27
61415,90
61417,14
61418,27
61419,8
61420,35
61421,51
61422,193
61423,34
61424,9
61425,14
61426,6
61427,70
61428,67
61430,40
61431,22
61432,26
61433,6
61434,128
61435,10
61436,39
61437,18
61438,24
61439,13
61440,25
61441,46
61442,29
61443,750
61447,45
61448,254
61449,12
61450,81
61451,14
61452,11
61453,22
61454,33
61455,1144
61458,24
61459,8
61460,9
61462,751
61465,38
61466,18
61467,48
61469,88
61470,14
61471,6
61472,21
61473,70
61474,10
61476,16
61477,19
61478,13
61480,44
61482,24
61483,95
61484,33
61485,13
61486,57
61488,58
61489,27
61490,33
61491,93
61501,48
61516,30
61517,175
61519,7
61520,689
61523,495
61525,544
61526,40
61528,143
61529,97
61530,290
61531,144
61532,10
61533,96
61534,50
61535,88
61536,134
61537,123
61540,55
61542,176
61544,12
61545,25
61546,157
61547,179
61548,613
61550,1045
61552,7
61554,2154
61555,10
61559,124
61560,22
61561,75
61563,13
61564,51
61565,46
61567,17
61568,266
61569,31
61570,27
61571,1168
61572,50
61602,61
61603,773
61604,1527
61605,593
61606,387
61607,483
61610,208
61611,1132
61612,7
61614,1460
61615,1075
61616,302
61625,58
61701,1515
61704,1456
61705,580
61721,16
61722,24
61723,83
61724,18
61725,63
61726,123
61727,398
61728,49
61729,74
61730,8
61732,80
61733,48
61734,118
61735,19
61736,68
61737,12
61738,217
61739,353
61740,73
61741,102
61742,41
61743,10
61744,106
61745,176
61747,39
61748,122
61749,21
61752,145
61753,114
61754,44
61755,213
61756,88
61759,61
61760,82
61761,3297
61764,781
61769,33
61770,37
61771,44
61772,7
61773,17
61774,24
61775,23
61776,55
61777,41
61778,15
61790,50
61801,956
61802,812
61810,11
61811,26
61812,13
61813,80
61814,66
61816,22
61817,184
61818,122
61820,3575
61821,1216
61822,974
61830,20
61831,7
61832,1749
61833,107
61834,421
61839,13
61840,23
61841,69
61842,71
61843,101
61844,50
61845,26
61846,174
61847,90
61848,16
61849,64
61850,21
61851,13
61853,528
61854,62
61856,338
61857,8
61858,131
61859,48
61862,30
61863,40
61864,84
61865,68
61866,901
61870,38
61871,29
61872,18
61873,286
61874,311
61875,24
61876,45
61877,78
61878,58
61880,223
61882,20
61883,217
61884,48
61910,487
61911,237
61912,58
61913,86
61914,98
61917,17
61919,34
61920,1400
61924,79
61925,51
61928,48
61929,31
61930,46
61931,69
61933,36
61936,12
61937,71
61938,1513
61942,41
61943,91
61944,604
61951,537
61953,361
61956,144
61957,97
62001,106
62002,1660
62006,23
62009,57
62010,654
62011,14
62012,325
62013,23
62014,139
62015,28
62016,165
62017,52
62018,140
62019,15
62021,35
62022,64
62024,416
62025,1735
62026,11
62027,12
62028,15
62031,48
62032,39
62033,273
62034,721
62035,1086
62036,40
62037,117
62040,1986
62044,99
62045,19
62046,48
62047,75
62048,59
62049,341
62050,14
62051,22
62052,763
62053,39
62054,42
62056,303
62058,19
62059,24
62060,214
62061,102
62062,453
62063,45
62067,139
62069,121
62074,44
62075,137
62077,10
62079,21
62080,144
62081,9
62082,148
62083,7
62084,72
62086,63
62087,64
62088,257
62089,16
62090,51
62091,17
62092,269
62093,27
62094,31
62095,472
62097,129
62201,366
62202,8
62203,382
62204,228
62205,362
62206,696
62207,369
62208,819
62214,57
62215,143
62216,361
62217,38
62218,137
62219,98
62220,1012
62221,1330
62222,10
62223,888
62225,74
62226,1516
62230,698
62231,623
62232,460
62233,627
62234,1646
62236,810
62237,142
62238,34
62239,209
62240,72
62241,61
62242,70
62243,289
62244,46
62245,146
62246,636
62248,16
62249,1054
62250,30
62253,36
62254,478
62255,32
62256,9
62257,115
62258,527
62259,15
62260,323
62261,19
62262,112
62263,259
62264,149
62265,285
62266,14
62268,25
62269,1440
62271,94
62272,134
62273,18
62274,323
62275,198
62277,73
62278,493
62280,18
62281,166
62282,29
62284,27
62285,291
62286,360
62288,246
62289,21
62292,17
62293,304
62294,839
62295,77
62297,23
62298,1026
62301,2191
