zip,count
3,8
60000,40
60001,6
60002,1805
60004,3654
60005,2312
60006,13
60007,2829
60008,2379
60009,19
60010,2960
60011,10
60012,919
60013,1875
60014,3887
60015,1807
60016,5851
60017,13
60018,3404
60019,10
60020,836
60021,344
60022,432
60025,3043
60026,980
60029,47
60030,2543
60031,2972
60033,1432
60034,155
60035,1741
60036,9
60038,7
60040,658
60041,739
60042,653
60043,161
60044,687
60045,1247
60046,2758
60047,3178
60048,1872
60050,2765
60051,2044
60053,2104
60055,9
60056,4572
60057,7
60060,3368
60061,1697
60062,2916
60063,9
60064,2798
60065,7
60067,3119
60068,3132
60069,604
60070,1394
60071,278
60072,53
60073,6654
60074,3386
60075,17
60076,3045
60077,2448
60078,12
60079,40
60081,764
60082,16
60083,805
60084,1375
60085,9181
60086,8
60087,3385
60088,769
60089,2617
60090,3956
60091,1543
60093,1486
60094,6
60095,9
60096,552
60097,806
60098,2991
60099,3301
60101,4734
60102,2569
60103,3975
60104,2202
60105,10
60106,2272
60107,4307
60108,2463
60109,60
60110,4321
60111,19
60112,402
60113,32
60115,3663
60116,8
60118,1281
60119,856
60120,6076
60121,32
60123,5175
60124,2118
60125,7
60126,4279
60129,23
60130,1130
60131,2368
60133,4506
60134,2362
60135,694
60136,779
60137,3065
60138,14
60139,3755
60140,1771
60141,67
60142,2209
60143,1102
60144,11
60145,187
60146,242
60147,13
60148,4129
60150,100
60151,314
60152,1026
60153,2392
60154,1554
60155,799
60156,2327
60157,220
60159,47
60160,3459
60161,11
60162,1414
60163,599
60164,2974
60165,676
60168,20
60169,2900
60170,8
60171,1115
60172,2279
60173,898
60174,2845
60175,2420
60176,1346
60177,2566
60178,1794
60180,111
60181,2761
60183,10
60184,235
60185,4240
60186,12
60187,2167
60188,4302
60189,2172
60190,1063
60191,1576
60192,988
60193,2986
60194,1447
60195,296
60196,8
60201,2348
60202,1982
60203,274
60204,13
60208,17
60301,194
60302,1914
60303,17
60304,932
60305,739
60401,771
60402,8125
60403,1747
60404,1953
60406,2887
60407,131
60408,561
60409,3364
60410,1330
60411,5428
60412,9
60415,1172
60416,1000
60417,1448
60418,975
60419,1846
60420,525
60421,291
60422,718
60423,3325
60424,199
60425,821
60426,2485
60428,1000
60429,1298
60430,1534
60431,2996
60432,2405
60433,1801
60434,376
60435,5105
60436,1988
60437,18
60438,3117
60439,2167
60440,5337
60441,3367
60442,1100
60443,1825
60444,157
60445,1800
60446,4430
60447,1502
60448,2362
60449,719
60450,2218
60451,3331
60452,2739
60453,5597
60454,18
60455,1713
60456,365
60457,1208
60458,1316
60459,3070
60460,159
60461,306
60462,3709
60463,1509
60464,817
60465,1699
60466,2006
60467,2313
60468,635
60469,745
60470,37
60471,1092
60472,339
60473,2206
60474,89
60475,831
60476,236
60477,3605
60478,1456
60479,53
60480,481
60481,1191
60482,834
60484,544
60487,2515
60490,1752
60491,2214
60499,6
60501,1357
60502,1496
60503,1116
60504,3071
60505,8219
60506,6008
60507,28
60510,2121
60511,114
60512,82
60513,1664
60514,859
60515,2127
60516,2060
60517,2621
60518,236
60519,15
60520,217
60521,1590
60523,911
60524,6
60525,2926
60526,1054
60527,2623
60528,9
60530,40
60531,165
60532,1821
60534,1162
60536,15
60537,50
60538,2832
60539,32
60540,2704
60541,263
60542,1577
60543,3288
60544,2547
60545,1431
60546,1404
60548,1207
60549,56
60550,122
60551,729
60552,355
60553,42
60554,936
60555,1260
60556,116
60558,1070
60559,2050
60560,2390
60561,1731
60563,2892
60564,2987
60565,2526
60567,13
60585,2082
60586,4830
60598,13
60601,1003
60602,104
60603,73
60604,106
60605,1794
60606,296
60607,2444
60608,7606
60609,6784
60610,3177
60611,2107
60612,3153
60613,3506
60614,5328
60615,2068
60616,3437
60617,7295
60618,7789
60619,4044
60620,4804
60621,2077
60622,4773
60623,10379
60624,3006
60625,6510
60626,4050
60627,7
60628,4664
60629,16395
60630,5216
60631,2924
60632,12732
60633,1720
60634,9654
60635,7
60636,2920
60637,2973
60638,7441
60639,13694
60640,4306
60641,8408
60642,1863
60643,4026
60644,3938
60645,4451
60646,2533
60647,8216
60649,3014
60650,21
60651,7225
60652,4948
60653,2363
60654,1891
60655,3253
60656,2854
60657,4925
60659,3807
60660,2597
60661,762
60680,40
60690,14
60706,2758
60707,5064
60712,2068
60714,3529
60801,6
60803,2096
60804,12634
60805,1926
60806,6
60827,1715
60901,4651
60910,38
60911,159
60912,44
60913,169
60914,3353
60915,1189
60917,56
60918,65
60919,33
60920,16
60921,134
60922,238
60924,183
60926,6
60927,260
60928,67
60929,72
60930,93
60931,58
60932,15
60933,29
60934,34
60935,121
60936,534
60938,291
60940,269
60941,213
60942,665
60944,7
60945,12
60946,32
60948,151
60949,54
60950,1346
60951,65
60952,69
60953,198
60954,678
60955,258
60956,17
60957,667
60958,147
60959,125
60960,66
60961,64
60962,41
60963,176
60964,480
60966,96
60967,6
60968,39
60969,13
60970,583
60973,52
60974,15
61001,86
61006,143
61007,45
61008,4152
61010,938
61011,275
61012,206
61013,71
61014,79
61015,83
61016,519
61018,103
61019,294
61020,316
61021,2567
61024,247
61025,294
61028,123
61030,217
61031,184
61032,2815
61036,467
61037,22
61038,121
61039,81
61041,97
61042,47
61043,15
61044,21
61046,242
61047,157
61048,419
61049,29
61050,23
61051,148
61052,100
61053,213
61054,298
61059,22
61060,119
61061,670
61062,184
61063,342
61064,363
61065,1055
61067,68
61068,1673
61070,88
61071,1421
61072,1144
61073,2001
61074,405
61075,89
61077,6
61078,103
61080,1124
61081,2466
61084,278
61085,305
61087,160
61088,607
61089,58
61091,8
61101,1740
61102,1928
61103,2166
61104,1730
61105,14
61107,3201
61108,3254
61109,2759
61111,2441
61112,29
61114,1613
61115,2264
61125,12
61126,11
61132,7
61201,3425
61204,17
61230,110
61231,471
61232,147
61233,41
61234,106
61235,105
61236,9
61238,257
61239,72
61240,527
61241,636
61242,92
61243,13
61244,2423
61250,263
61251,35
61252,543
61254,969
61256,173
61257,82
61258,16
61259,67
61260,50
61261,82
61262,63
61263,53
61264,869
61265,4071
61266,7
61270,827
61272,96
61273,301
61274,19
61275,411
61276,9
61277,396
61278,47
61279,78
61281,247
61282,803
61283,108
61284,204
61285,470
61301,1044
61310,346
61311,23
61312,35
61313,36
61314,82
61315,21
61316,29
61317,42
61318,46
61319,113
61320,49
61321,29
61322,200
61325,91
61326,186
61327,89
61329,133
61330,143
61333,48
61334,66
61335,38
61336,31
61337,46
61338,34
61340,19
61341,745
61342,1218
61344,30
61345,71
61348,459
61349,85
61350,2210
61353,97
61354,1202
61356,1105
61358,31
61359,31
61360,297
61361,119
61362,690
61363,28
61364,1951
61367,83
61368,89
61369,201
61370,98
61372,16
61373,186
61375,63
61376,223
61377,111
61378,24
61379,116
61401,3284
61402,154
61410,310
61411,30
61412,127
61413,66
61414,51
61415,156
61417,18
61418,43
61419,10
61420,66
61421,111
61422,328
61423,54
61424,11
61425,24
61426,7
61427,175
61428,103
61430,70
61431,30
61432,46
61433,14
61434,253
61435,15
61436,67
61437,48
61438,45
61439,29
61440,44
61441,80
61442,59
61443,1397
61447,71
61448,416
61449,27
61450,138
61451,31
61452,22
61453,53
61454,49
61455,1657
61458,69
61459,14
61460,19
61462,1174
61465,72
61466,28
61467,104
61469,149
61470,31
61471,14
61472,49
61473,104
61474,23
61475,8
61476,27
61477,42
61478,23
61479,8
61480,123
61482,69
61483,217
61484,57
61485,48
61486,120
61488,104
61489,98
61490,69
61491,198
61501,144
61516,52
61517,345
61519,26
61520,1783
61523,962
61524,11
61525,1076
61526,97
61528,308
61529,238
61530,750
61531,282
61532,46
61533,243
61534,126
61535,179
61536,284
61537,220
61539,18
61540,164
61541,8
61542,323
61543,6
61544,27
61545,65
61546,397
61547,422
61548,1336
61550,2239
61552,15
61553,16
61554,4429
61555,18
61559,289
61560,46
61561,217
61563,27
61564,124
61565,97
61567,45
61568,575
61569,88
61570,111
61571,2611
61572,109
61601,14
61602,112
61603,1588
61604,3288
61605,1270
61606,599
61607,1135
61610,492
61611,2447
61612,16
61614,2951
61615,2302
61616,626
61625,62
61701,2857
61704,2957
61705,1168
61720,18
61721,38
61722,49
61723,191
61724,38
61725,134
61726,255
61727,847
61728,124
61729,166
61730,28
61731,19
61732,209
61733,117
61734,278
61735,28
61736,186
61737,38
61738,524
61739,561
61740,212
61741,188
61742,108
61743,35
61744,208
61745,389
61747,116
61748,254
61749,53
61751,8
61752,296
61753,290
61754,100
61755,511
61756,171
61759,158
61760,224
61761,5585
61764,1770
61769,47
61770,76
61771,84
61772,35
61773,59
61774,75
61775,39
61776,131
61777,84
61778,49
61790,70
61801,1666
61802,1596
61803,7
61810,21
61811,77
61812,30
61813,161
61814,139
61815,17
61816,53
61817,360
61818,182
61820,5460
61821,2288
61822,1848
61824,12
61830,28
61831,14
61832,3385
61833,220
61834,1675
61839,27
61840,61
61841,163
61842,198
61843,220
61844,102
61845,39
61846,460
61847,187
61848,28
61849,110
61850,60
61851,20
61852,13
61853,1152
61854,105
61856,658
61857,21
61858,328
61859,99
61862,60
61863,80
61864,186
61865,148
61866,1549
61870,98
61871,40
61872,47
61873,630
61874,622
61875,57
61876,86
61877,139
61878,97
61880,494
61882,32
61883,539
61884,98
61910,801
61911,420
61912,112
61913,145
61914,176
61917,74
61919,94
61920,2373
61924,210
61925,91
61928,82
61929,50
61930,63
61931,126
61932,23
61933,74
61936,23
61937,158
61938,2426
61940,23
61942,102
61943,181
61944,1159
61951,887
61953,755
61955,18
61956,359
61957,178
62001,191
62002,3354
62006,66
62009,146
62010,1304
62011,31
62012,721
62013,55
62014,334
62015,59
62016,419
62017,107
62018,299
62019,36
62021,85
