zip,count
60000,40
60001,6
60002,2018
60004,4099
60005,2613
60006,15
60007,3165
60008,2600
60009,20
60010,3406
60011,10
60012,1034
60013,2111
60014,4428
60015,1953
60016,6683
60017,16
60018,3686
60019,11
60020,936
60021,402
60022,492
60025,3405
60026,1080
60029,51
60030,2777
60031,3269
60033,1587
60034,182
60035,1853
60036,9
60038,8
60040,672
60041,824
60042,736
60043,174
60044,751
60045,1402
60046,3083
60047,3547
60048,2049
60050,3127
60051,2294
60053,2397
60055,9
60056,5142
60057,6
60060,3683
60061,1878
60062,3279
60063,9
60064,3074
60065,10
60067,3508
60068,3588
60069,650
60070,1554
60071,320
60072,61
60073,7333
60074,3706
60075,18
60076,3356
60077,2753
60078,12
60079,42
60081,873
60082,16
60083,879
60084,1531
60085,9830
60086,11
60087,3656
60088,796
60089,2999
60090,4351
60091,1774
60093,1649
60094,6
60095,8
60096,604
60097,930
60098,3378
60099,3595
60101,5165
60102,2956
60103,4393
60104,2540
60105,12
60106,2502
60107,4803
60108,2715
60109,65
60110,4800
60111,25
60112,462
60113,43
60115,4400
60116,10
60118,1477
60119,980
60120,6610
60121,32
60123,5809
60124,2380
60125,6
60126,4776
60129,24
60130,1254
60131,2603
60133,4928
60134,2665
60135,800
60136,900
60137,3470
60138,15
60139,4087
60140,2046
60141,78
60142,2469
60143,1232
60144,11
60145,215
60146,264
60147,15
60148,4776
60150,123
60151,352
60152,1185
60153,2744
60154,1747
60155,907
60156,2717
60157,240
60159,47
60160,3706
60161,14
60162,1532
60163,677
60164,3212
60165,717
60168,21
60169,3248
60170,7
60171,1260
60172,2545
60173,1031
60174,3216
60175,2704
60176,1537
60177,2851
60178,2035
60180,129
60181,3091
60183,10
60184,254
60185,4679
60186,12
60187,2471
60188,4719
60189,2483
60190,1181
60191,1771
60192,1131
60193,3377
60194,1649
60195,356
60196,8
60201,2733
60202,2177
60203,287
60204,13
60208,19
60301,218
60302,2096
60303,18
60304,1037
60305,828
60401,884
60402,8829
60403,1952
60404,2167
60406,3202
60407,153
60408,625
60409,3928
60410,1475
60411,6192
60412,14
60415,1353
60416,1115
60417,1593
60418,1076
60419,2261
60420,593
60421,331
60422,818
60423,3638
60424,217
60425,953
60426,2905
60428,1197
60429,1520
60430,1763
60431,3328
60432,2699
60433,2003
60434,384
60435,5732
60436,2187
60437,19
60438,3479
60439,2545
60440,6086
60441,3850
60442,1249
60443,2138
60444,173
60445,2028
60446,4951
60447,1651
60448,2644
60449,826
60450,2415
60451,3657
60452,3088
60453,6182
60454,20
60455,1926
60456,425
60457,1377
60458,1520
60459,3388
60460,175
60461,373
60462,4147
60463,1661
60464,936
60465,1916
60466,2308
60467,2580
60468,720
60469,820
60470,44
60471,1285
60472,427
60473,2591
60474,94
60475,929
60476,264
60477,3977
60478,1702
60479,57
60480,546
60481,1300
60482,989
60484,640
60487,2813
60490,2023
60491,2450
60499,6
60501,1476
60502,1762
60503,1367
60504,3613
60505,9036
60506,6783
60507,35
60510,2395
60511,130
60512,98
60513,1914
60514,956
60515,2393
60516,2349
60517,3026
60518,285
60519,16
60520,247
60521,1806
60522,6
60523,990
60524,6
60525,3351
60526,1227
60527,2926
60528,10
60530,45
60531,176
60532,2094
60534,1314
60536,16
60537,50
60538,3222
60539,34
60540,3147
60541,300
60542,1787
60543,3736
60544,2863
60545,1633
60546,1588
60548,1334
60549,59
60550,129
60551,770
60552,422
60553,53
60554,1049
60555,1457
60556,134
60558,1314
60559,2347
60560,2673
60561,1970
60563,3352
60564,3480
60565,2852
60567,18
60585,2351
60586,5412
60598,13
60601,1105
60602,110
60603,82
60604,116
60605,1971
60606,326
60607,2698
60608,8155
60609,7377
60610,3572
60611,2308
60612,3609
60613,3902
60614,5955
60615,2458
60616,3842
60617,8289
60618,8572
60619,4946
60620,5715
60621,2419
60622,5249
60623,11121
60624,3485
