zip,count
60000,41
60001,7
60002,2646
60004,5042
60005,3185
60006,17
60007,3764
60008,2965
60009,22
60010,4238
60011,13
60012,1238
60013,2573
60014,5511
60015,2424
60016,7961
60017,18
60018,4254
60019,11
60020,1193
60021,517
60022,631
60025,4173
60026,1315
60029,56
60030,3517
60031,4064
60033,1861
60034,228
60035,2333
60036,9
60038,10
60039,9
60040,724
60041,1078
60042,926
60043,220
60044,941
60045,1762
60046,3893
60047,4224
60048,2621
60050,3951
60051,2941
60053,2847
60055,13
60056,6196
60057,7
60060,4304
60061,2341
60062,4033
60063,10
60064,3448
60065,13
60067,4268
60068,4508
60069,796
60070,1776
60071,406
60072,101
60073,8749
60074,4348
60075,18
60076,3981
60077,3235
60078,15
60079,55
60081,1136
60082,18
60083,1103
60084,1846
60085,11210
60086,15
60087,4273
60088,869
60089,3608
60090,4932
60091,2185
60093,1959
60094,6
60095,8
60096,770
60097,1188
60098,4055
60099,4449
60101,5928
60102,3561
60103,5388
60104,2913
60105,14
60106,2840
60107,5438
60108,3255
60109,79
60110,5502
60111,27
60112,605
60113,49
60115,5369
60116,13
60118,1764
60119,1298
60120,7530
60121,34
60123,6729
60124,2995
60125,8
60126,5754
60129,28
60130,1508
60131,2990
60133,5679
60134,3254
60135,979
60136,1124
60137,4260
60138,17
60139,4804
60140,2704
60141,85
60142,3152
60143,1533
60144,15
60145,271
60146,336
60147,19
60148,6051
60150,170
60151,428
60152,1448
60153,3218
60154,2074
60155,1073
60156,3306
60157,298
60159,52
60160,4126
60161,15
60162,1680
60163,748
60164,3691
60165,813
60168,23
60169,3757
60170,7
60171,1471
60172,3118
60173,1264
60174,3908
60175,3241
60176,1772
60177,3475
60178,2546
60180,165
60181,3641
60183,12
60184,301
60185,5463
60186,13
60187,3218
60188,5670
60189,3131
60190,1445
60191,2101
60192,1378
60193,4167
60194,2076
60195,432
60196,10
60201,3377
60202,2585
60203,339
60204,12
60208,19
60301,262
60302,2532
60303,21
60304,1302
60305,995
60401,1106
60402,9823
60403,2311
60404,2714
60406,3618
60407,188
60408,803
60409,4736
60410,1937
60411,7462
60412,15
60415,1623
60416,1425
60417,1886
60418,1245
60419,2852
60420,729
60421,458
60422,1054
60423,4541
60424,294
60425,1208
60426,3545
60428,1560
60429,1950
60430,2243
60431,4106
60432,3146
60433,2425
60434,510
60435,6895
60436,2654
60437,23
60438,4160
60439,3078
60440,7202
60441,4634
60442,1689
60443,2552
60444,220
60445,2445
60446,5928
60447,2101
60448,3364
60449,1106
60450,3051
60451,4754
