zip,count
3,7
60000,9
60002,665
60004,1498
60005,1018
60006,6
60007,1230
60008,1162
60009,10
60010,1235
60012,346
60013,731
60014,1671
60015,830
60016,2721
60018,1596
60020,348
60021,124
60022,169
60025,1346
60026,457
60029,28
60030,1014
60031,1393
60033,808
60034,62
60035,821
60040,361
60041,298
60042,259
60043,82
60044,344
60045,478
60046,1119
60047,1382
60048,743
60050,1082
60051,814
60053,884
60056,2008
60060,1402
60061,691
60062,1272
60063,6
60064,1748
60067,1430
60068,1235
60069,261
60070,702
60071,125
60072,24
60073,3302
60074,1568
60076,1381
60077,1049
60078,7
60079,24
60081,319
60083,378
60084,576
60085,5352
60087,1838
60088,634
60089,1057
60090,1821
60091,609
60093,623
60096,237
60097,372
60098,1400
60099,1704
60101,2309
60102,1155
60103,1631
60104,1128
60106,1238
60107,2035
60108,1089
60109,32
60110,2148
60111,10
60112,192
60113,15
60115,1819
60118,529
60119,366
60120,3103
60121,14
60123,2503
60124,918
60126,1735
60129,9
60130,534
60131,1106
60133,2133
60134,1107
60135,297
60136,311
60137,1282
60139,1771
60140,719
60141,37
60142,948
60143,557
60145,94
60146,113
60148,1632
60150,44
60151,128
60152,465
60153,1150
60154,676
60155,410
60156,1008
60157,94
60159,9
60160,1876
60161,7
60162,440
60163,313
60164,1421
60165,368
60168,10
60169,1312
60171,473
60172,1002
60173,395
60174,1346
60175,1105
60176,638
60177,1242
60178,778
60180,39
60181,1136
60184,113
60185,2049
60186,6
60187,834
60188,1822
60189,890
60190,406
60191,723
60192,404
60193,1261
60194,620
60195,114
60201,964
60202,900
60203,113
60204,9
60208,15
60301,97
60302,851
60303,11
60304,376
60305,304
60401,343
60402,4418
60403,788
60404,731
60406,1505
60407,47
60408,238
60409,1700
60410,472
60411,2727
60415,632
60416,386
60417,666
60418,428
60419,970
60420,188
60421,97
60422,340
60423,1484
60424,74
60425,427
60426,1192
60428,529
60429,614
60430,730
60431,1134
60432,1194
60433,900
60434,317
60435,2411
60436,879
60438,1536
60439,927
60440,2415
60441,1325
60442,401
60443,1036
60444,52
60445,800
60446,1877
60447,495
60448,945
60449,308
60450,825
60451,1241
60452,1184
60453,2847
60454,13
60455,966
60456,173
60457,583
60458,631
60459,1632
60460,34
60461,159
60462,1742
60463,769
60464,365
60465,911
60466,1095
60467,1058
60468,259
60469,371
60470,14
60471,576
60472,176
60473,1114
60474,26
60475,387
60476,120
60477,1503
60478,764
60479,16
60480,222
60481,427
60482,381
60484,292
60487,1072
60490,662
60491,964
60501,793
60502,618
60503,443
60504,1347
60505,4337
60506,2998
60507,17
60510,971
60511,38
60512,35
60513,752
60514,312
60515,719
60516,756
60517,1097
60518,67
60520,79
60521,624
60523,391
60525,1326
60526,415
60527,1137
60530,14
60531,51
60532,659
60534,598
60536,7
60537,22
60538,1253
60539,23
60540,978
60541,86
60542,716
60543,1301
60544,1081
60545,647
60546,602
60548,512
60549,16
60550,30
60551,142
60552,112
60553,20
60554,355
60555,538
60556,34
60558,458
60559,917
60560,926
60561,677
60563,1115
60564,1145
60565,962
60567,7
60585,793
60586,1987
60598,9
60601,422
60602,46
60603,22
60604,54
60605,798
60606,139
60607,1273
60608,4198
60609,3880
60610,1460
60611,959
60612,1539
60613,1609
60614,2371
60615,1032
60616,1563
60617,3690
60618,3809
60619,2093
60620,2508
60621,1086
60622,2259
60623,6364
60624,1665
60625,3418
60626,2150
60628,2516
60629,8978
60630,2432
60631,1250
60632,7336
60633,983
60634,4600
60635,6
60636,1567
60637,1449
60638,3964
60639,7454
60640,1994
60641,4192
60642,827
60643,2043
60644,2176
60645,2202
60646,1059
60647,3973
60649,1604
60650,15
60651,3803
60652,2730
