zip,count
60000,40
60001,6
60002,1839
60004,3719
60005,2360
60006,13
60007,2866
60008,2406
60009,19
60010,3039
60011,10
60012,931
60013,1902
60014,3922
60015,1831
60016,5958
60017,14
60018,3449
60019,10
60020,852
60021,348
60022,441
60025,3102
60026,996
60029,47
60030,2575
60031,3025
60033,1445
60034,160
60035,1759
60036,9
60038,7
60040,661
60041,746
60042,658
60043,162
60044,689
60045,1272
60046,2805
60047,3235
60048,1899
60050,2791
60051,2062
60053,2149
60055,9
60056,4644
60057,6
60060,3397
60061,1725
60062,2976
60063,9
60064,2808
60065,7
60067,3179
60068,3198
60069,607
60070,1415
60071,278
60072,53
60073,6725
60074,3427
60075,17
60076,3075
60077,2484
60078,12
60079,40
60081,770
60082,16
60083,817
60084,1400
60085,9248
60086,8
60087,3416
60088,770
60089,2654
60090,4008
60091,1581
60093,1504
60094,6
60095,9
60096,555
60097,814
60098,3020
60099,3325
60101,4782
60102,2611
60103,4042
60104,2238
60105,10
60106,2295
60107,4360
60108,2492
60109,60
60110,4354
60111,19
60112,409
60113,36
60115,3728
60116,8
60118,1296
60119,874
60120,6120
60121,32
60123,5223
60124,2150
60125,7
60126,4356
60129,23
60130,1145
60131,2392
60133,4573
60134,2401
60135,704
60136,788
60137,3125
60138,14
60139,3797
60140,1795
60141,70
60142,2236
60143,1119
60144,12
60145,187
60146,242
60147,13
60148,4224
60150,103
60151,315
60152,1030
60153,2427
60154,1572
60155,813
60156,2360
60157,223
60159,47
60160,3476
60161,12
60162,1419
60163,607
60164,2996
60165,680
60168,20
60169,2948
60170,8
60171,1123
60172,2312
60173,908
60174,2888
60175,2454
60176,1371
60177,2597
60178,1817
60180,111
60181,2815
60183,10
60184,236
60185,4279
60186,12
60187,2215
60188,4355
60189,2218
60190,1069
60191,1593
60192,1000
60193,3029
60194,1464
60195,306
60196,8
60201,2430
60202,2008
60203,275
60204,13
60208,17
60301,196
60302,1932
60303,17
60304,943
60305,751
60401,784
60402,8231
60403,1770
60404,1975
60406,2923
60407,131
60408,566
60409,3414
60410,1341
60411,5492
60412,9
60415,1192
60416,1019
60417,1463
60418,993
60419,1893
60420,533
60421,295
60422,732
60423,3361
60424,202
60425,835
60426,2553
60428,1018
60429,1311
60430,1560
60431,3021
60432,2425
60433,1816
60434,376
60435,5165
60436,2004
60437,18
60438,3139
60439,2214
60440,5428
60441,3413
60442,1113
60443,1855
60444,159
60445,1831
60446,4509
60447,1517
60448,2401
60449,735
60450,2230
60451,3364
60452,2773
60453,5678
60454,19
60455,1755
60456,372
60457,1224
60458,1349
60459,3113
60460,160
60461,312
60462,3765
60463,1532
60464,832
60465,1728
60466,2036
60467,2352
60468,646
60469,749
60470,38
60471,1106
60472,353
60473,2245
60474,89
60475,846
60476,240
60477,3664
60478,1477
60479,54
60480,489
60481,1194
60482,858
60484,549
60487,2555
60490,1786
60491,2249
60499,7
60501,1369
60502,1523
60503,1142
60504,3129
60505,8336
60506,6113
60507,29
60510,2149
60511,113
60512,88
60513,1692
60514,876
60515,2163
60516,2105
60517,2671
60518,241
60519,16
60520,222
60521,1615
60522,6
60523,923
60524,6
60525,2972
60526,1069
60527,2663
60528,9
60530,41
60531,165
60532,1880
60534,1186
60536,15
60537,50
60538,2891
60539,33
60540,2766
60541,267
60542,1610
60543,3339
60544,2581
60545,1443
60546,1428
60548,1212
60549,57
60550,122
60551,740
60552,358
60553,44
60554,954
60555,1284
60556,116
60558,1096
60559,2087
60560,2424
60561,1755
60563,2937
60564,3049
60565,2573
60567,13
60585,2106
60586,4882
60598,13
60601,1024
60602,105
60603,72
60604,106
60605,1842
60606,302
60607,2481
60608,7683
60609,6847
60610,3266
60611,2148
60612,3202
60613,3616
60614,5504
60615,2095
60616,3495
60617,7373
60618,7897
60619,4144
60620,4885
60621,2099
60622,4871
60623,10442
60624,3047
60625,6624
