zip,count
60000,40
60001,6
60002,2132
60004,4242
60005,2705
60006,16
60007,3291
60008,2668
60009,20
60010,3578
60011,10
60012,1070
60013,2213
60014,4633
60015,2065
60016,6923
60017,16
60018,3781
60019,11
60020,973
60021,422
60022,514
60025,3539
60026,1125
60029,52
60030,2910
60031,3448
60033,1622
60034,187
60035,1987
60036,9
60038,9
60039,8
60040,685
60041,868
60042,767
60043,180
60044,784
60045,1482
60046,3205
60047,3690
60048,2145
60050,3234
60051,2400
60053,2480
60055,9
60056,5324
60057,6
60060,3801
60061,1979
60062,3440
60063,10
60064,3158
60065,10
60067,3634
60068,3758
60069,683
60070,1601
60071,338
60072,66
60073,7591
60074,3838
60075,18
60076,3472
60077,2862
60078,12
60079,48
60081,903
60082,16
60083,926
60084,1602
60085,10060
60086,11
60087,3774
60088,816
60089,3110
60090,4472
60091,1880
60093,1722
60094,6
60095,8
60096,622
60097,969
60098,3502
60099,3735
60101,5323
60102,3063
60103,4561
60104,2635
60105,12
60106,2558
60107,4912
60108,2803
60109,66
60110,4914
60111,26
60112,487
60113,47
60115,4579
60116,10
60118,1525
60119,1036
60120,6788
60121,33
60123,5991
60124,2530
60125,7
60126,4980
60129,24
60130,1312
60131,2666
60133,5101
60134,2786
60135,835
60136,955
60137,3616
60138,16
60139,4186
60140,2163
60141,81
60142,2599
60143,1277
60144,11
60145,235
60146,276
60147,17
60148,5007
60150,132
60151,363
60152,1233
60153,2856
60154,1820
60155,946
60156,2818
60157,251
60159,46
60160,3791
60161,14
60162,1567
60163,694
60164,3304
60165,752
60168,21
60169,3336
60170,7
60171,1314
60172,2638
60173,1083
60174,3375
60175,2821
60176,1567
60177,2979
60178,2109
60180,140
60181,3220
60183,11
60184,263
60185,4780
60186,12
60187,2583
60188,4953
60189,2612
60190,1253
60191,1805
60192,1199
60193,3501
60194,1707
60195,367
60196,8
60201,2859
60202,2279
60203,297
60204,13
60208,17
60301,227
60302,2189
60303,18
60304,1089
60305,854
60401,908
60402,9071
60403,2035
60404,2287
60406,3299
60407,157
60408,662
60409,4130
60410,1544
60411,6482
60412,13
60415,1417
60416,1179
60417,1650
60418,1114
60419,2358
60420,612
60421,353
60422,876
60423,3813
60424,224
60425,1002
60426,3049
60428,1250
60429,1604
60430,1842
60431,3499
60432,2823
60433,2127
60434,502
60435,6026
60436,2319
60437,19
60438,3620
60439,2689
60440,6320
60441,3943
60442,1337
60443,2241
60444,179
60445,2098
60446,5115
60447,1708
60448,2779
60449,886
60450,2500
60451,3809
60452,3199
60453,6374
60454,21
60455,1988
60456,436
60457,1448
60458,1584
60459,3513
60460,179
60461,392
60462,4331
60463,1708
60464,979
60465,1982
60466,2406
60467,2711
60468,734
60469,847
60470,47
60471,1369
60472,454
60473,2697
60474,98
60475,968
60476,275
60477,4138
60478,1810
60479,63
60480,568
60481,1359
60482,1032
60484,659
60487,2952
60490,2126
60491,2542
60499,6
60501,1509
60502,1873
60503,1440
60504,3799
60505,9223
60506,7011
60507,37
60510,2515
60511,139
60512,103
60513,1993
60514,1010
60515,2530
60516,2473
60517,3168
60518,302
60519,17
60520,252
60521,1861
60522,6
60523,1023
60524,6
60525,3478
60526,1281
60527,3048
60528,10
60530,47
60531,184
60532,2226
60534,1351
60536,16
60537,52
60538,3386
60539,35
60540,3341
60541,325
60542,1858
60543,3896
60544,2999
60545,1701
60546,1644
60548,1380
60549,61
60550,134
60551,789
60552,448
60553,54
60554,1086
60555,1527
60556,144
60557,9
60558,1380
60559,2432
60560,2786
60561,2065
60563,3508
60564,3655
60565,3019
60567,20
60585,2484
60586,5715
60598,13
60601,1151
60602,117
60603,85
60604,119
60605,2078
60606,349
60607,2817
60608,8358
60609,7555
60610,3779
60611,2450
60612,3768
60613,4099
60614,6242
60615,2616
60616,4005
60617,8567
60618,8892
60619,5207
60620,5957
60621,2516
