zip,count
60000,43
60001,6
60002,1146
60004,2512
60005,1620
60006,11
60007,1989
60008,1813
60009,16
60010,2043
60011,8
60012,614
60013,1200
60014,2650
60015,1244
60016,4134
60017,9
60018,2611
60020,550
60021,202
60022,276
60025,2107
60026,684
60029,31
60030,1669
60031,2164
60033,1182
60034,107
60035,1213
60036,7
60040,493
60041,477
60042,420
60043,104
60044,473
60045,797
60046,1818
60047,2167
60048,1186
60050,1824
60051,1365
60053,1473
60055,6
60056,3196
60057,6
60060,2384
60061,1121
60062,2030
60063,9
60064,2116
60065,6
60067,2240
60068,2076
60069,444
60070,1007
60071,209
60072,41
60073,4945
60074,2472
60075,10
60076,2209
60077,1751
60078,9
60079,35
60081,505
60083,604
60084,966
60085,7532
60086,7
60087,2727
60088,682
60089,1780
60090,2893
60091,971
60093,982
60095,9
60096,411
60097,563
60098,2175
60099,2653
60101,3638
60102,1762
60103,2790
60104,1717
60105,7
60106,1787
60107,3381
60108,1764
60109,50
60110,3286
60111,18
60112,279
60113,29
60115,2667
60116,7
60118,878
60119,599
60120,4667
60121,27
60123,3826
60124,1511
60126,2891
60129,12
60130,845
60131,1746
60133,3525
60134,1656
60135,516
60136,514
60137,2142
60138,8
60139,2911
60140,1206
60141,55
60142,1535
60143,801
60144,11
60145,137
60146,176
60147,9
60148,2895
60150,77
60151,217
60152,740
60153,1843
60154,1072
60155,593
60156,1587
60157,155
60159,41
60160,2762
60161,8
60162,725
60163,460
60164,2266
60165,554
60168,19
60169,2118
60170,6
60171,796
60172,1620
60173,654
60174,2087
60175,1749
60176,950
60177,1914
60178,1329
60180,66
60181,1961
60183,11
60184,160
60185,3177
60186,10
60187,1482
60188,3085
60189,1527
60190,733
60191,1131
60192,676
60193,2118
60194,1014
60195,216
60201,1455
60202,1483
60203,172
60204,12
60208,20
60301,138
60302,1342
60303,14
60304,604
60305,472
60401,570
60402,6353
60403,1294
60404,1345
60406,2263
60407,91
60408,407
60409,2607
60410,926
60411,4097
60415,922
60416,751
60417,1036
60418,697
60419,1360
60420,348
60421,193
60422,516
60423,2382
60424,132
60425,602
60426,1866
60428,738
60429,977
60430,1104
60431,2101
60432,1918
60433,1377
60434,333
60435,3883
60436,1489
60438,2362
60439,1541
60440,3916
60441,2333
60442,753
60443,1389
60444,94
60445,1323
60446,3272
60447,957
60448,1628
60449,502
60450,1467
60451,2154
60452,1949
60453,4091
60454,13
60455,1310
60456,262
60457,872
60458,973
60459,2341
60460,100
60461,223
60462,2628
60463,1117
60464,575
60465,1299
60466,1516
60467,1665
60468,443
60469,598
60470,24
60471,825
60472,244
60473,1648
60474,52
60475,575
60476,191
60477,2549
60478,1103
60479,30
60480,349
60481,880
60482,581
60484,405
60487,1756
60490,1185
60491,1589
60501,1123
60502,973
60503,739
60504,2161
60505,6502
60506,4585
60507,21
60510,1428
60511,75
60512,66
60513,1217
60514,528
60515,1251
60516,1318
60517,1798
60518,164
60519,12
60520,127
60521,995
60523,677
60525,2123
60526,683
60527,1754
60528,8
60530,29
60531,112
60532,1220
60534,917
60536,15
60537,35
60538,1972
60539,26
60540,1799
60541,168
60542,1141
60543,2186
60544,1817
60545,1001
60546,1003
60548,789
60549,38
60550,98
60551,377
60552,215
60553,31
60554,611
60555,916
60556,74
60558,729
60559,1421
60560,1606
60561,1149
60563,1998
60564,1923
60565,1604
60567,11
60585,1353
60586,3456
60598,10
60601,680
60602,67
60603,44
60604,82
60605,1288
60606,218
60607,1793
60608,6122
60609,5397
60610,2157
60611,1488
60612,2529
60613,2461
60614,3568
60615,1539
60616,2432
60617,5656
60618,5696
60619,3030
60620,3617
60621,1608
60622,3335
60623,8636
60624,2364
60625,4871
60626,2972
60628,3545
60629,13198
60630,3727
60631,2011
60632,10300
60633,1440
60634,7078
60635,10
60636,2311
60637,2274
60638,5829
60639,10911
60640,2971
60641,6352
60642,1277
60643,2984
60644,2998
60645,3229
60646,1704
60647,6041
60649,2286
60650,20
60651,5651
60652,3827
60653,1784
60654,1311
60655,2406
60656,2015
60657,3243
60659,2810
60660,1813
60661,526
60680,33
60690,8
60706,2023
60707,3766
60712,1609
60714,2553
60801,6
60802,6
60803,1555
60804,10284
60805,1410
60806,6
60827,1226
60901,3703
60910,27
60911,132
60912,40
60913,136
60914,2651
60915,960
60917,50
60918,36
60919,27
60920,11
60921,83
60922,204
60924,154
60927,233
60928,52
60929,55
60930,72
60931,45
60932,10
60933,23
60934,21
60935,96
60936,356
60938,241
60940,186
60941,168
60942,459
60944,7
60945,7
60946,23
60948,97
60949,37
60950,1012
60951,58
60952,55
60953,131
60954,523
60955,185
60956,17
60957,446
60958,131
60959,104
60960,50
60961,44
60962,25
60963,111
60964,371
60966,60
60967,6
60968,21
60970,438
60973,37
60974,12
61001,63
61006,96
61007,29
61008,3336
61010,691
61011,207
61012,164
61013,48
61014,46
61015,51
61016,430
61018,68
61019,212
61020,233
61021,1684
61024,141
61025,217
61028,93
61030,143
61031,129
61032,2068
61036,399
61037,19
61038,81
61039,48
61041,68
61042,35
61043,12
61044,12
61046,191
61047,95
61048,277
61049,23
61050,11
61051,107
61052,73
61053,181
61054,206
61059,18
61060,80
61061,473
61062,145
61063,274
61064,198
61065,752
61067,48
61068,1171
61070,59
61071,993
61072,858
61073,1487
61074,304
61075,60
61078,77
61080,810
61081,1699
61084,201
61085,251
61087,133
61088,445
61089,38
61091,7
61101,1399
61102,1550
61103,1730
61104,1420
61105,13
61107,2532
61108,2635
61109,2143
61111,1863
61114,1269
61115,1736
61125,8
61126,7
61132,7
61201,2613
61204,11
61230,82
61231,376
61232,116
61233,32
61234,79
61235,79
61238,197
61239,58
61240,375
61241,458
61242,63
61243,7
61244,1800
61250,179
61251,23
61252,419
61254,742
61256,130
61257,67
61258,13
61259,57
61260,40
61261,58
61262,44
61263,43
61264,624
61265,3178
61266,6
61270,615
61272,81
61273,222
61274,16
61275,291
61276,8
61277,305
61278,37
61279,54
61281,173
61282,577
61283,68
61284,170
61285,375
61301,805
61310,249
61311,13
61312,30
61313,15
61314,62
61315,19
61316,17
61317,32
61318,27
61319,68
61320,38
61321,13
61322,165
61325,62
61326,134
61327,54
61329,98
61330,106
61333,35
61334,47
61335,23
61336,20
61337,28
61338,20
61340,20
61341,543
61342,865
61344,14
61345,54
61348,365
61349,59
61350,1609
61353,67
61354,949
61356,885
61358,17
61359,28
61360,192
61361,88
61362,548
61363,21
61364,1182
61367,60
61368,77
61369,83
61370,59
61372,10
61373,127
61375,30
61376,133
61377,75
61378,20
61379,82
61401,2453
61402,47
61410,222
61411,23
61412,110
61413,57
61414,41
61415,120
61417,16
61418,33
61419,10
61420,43
61421,85
61422,232
61423,42
61424,12
61425,20
61426,7
61427,94
61428,72
61430,56
61431,25
61432,29
61433,6
61434,181
61435,13
61436,52
61437,22
61438,33
61439,21
61440,33
61441,54
61442,35
61443,1078
61447,54
61448,355
61449,21
61450,92
61451,23
61452,17
61453,42
61454,36
61455,1346
61458,42
61459,9
61460,11
61462,982
61465,49
61466,25
61467,63
61469,116
61470,17
61471,8
61472,31
61473,86
61474,13
61475,7
61476,20
61477,26
61478,16
61480,81
61482,40
61483,169
61484,42
61485,22
61486,88
61488,80
61489,44
61490,43
61491,141
61501,96
61516,33
61517,228
61519,14
61520,1096
61523,669
61524,6
61525,720
61526,65
61528,207
61529,150
61530,469
61531,189
61532,20
61533,164
61534,76
61535,106
61536,172
61537,168
61539,10
61540,86
61542,226
61544,15
61545,37
61546,232
61547,234
61548,858
61550,1549
61552,8
61553,6
61554,2916
61555,16
61559,179
61560,31
61561,129
61563,19
61564,73
61565,64
61567,24
61568,424
61569,49
61570,52
61571,1603
61572,76
61601,8
61602,82
61603,1066
61604,2113
61605,822
61606,463
61607,744
61610,313
61611,1643
61612,10
61614,1985
61615,1483
61616,412
61625,58
61701,2044
61704,1934
61705,771
61720,12
61721,20
61722,37
61723,122
61724,27
61725,95
61726,160
61727,515
61728,80
61729,125
61730,13
61732,115
61733,74
61734,154
61735,19
61736,104
61737,18
61738,301
61739,421
61740,139
61741,133
61742,70
61743,18
61744,143
61745,235
61747,59
61748,169
61749,25
61751,6
61752,201
61753,175
61754,64
61755,300
61756,112
61759,71
61760,107
61761,4102
61764,1080
61769,37
61770,52
61771,65
61772,15
61773,32
61774,44
61775,26
61776,86
61777,58
61778,29
61790,54
61801,1127
61802,1028
61810,16
61811,47
61812,18
61813,103
61814,90
61815,11
61816,28
61817,223
61818,135
61820,3956
61821,1582
61822,1253
61824,7
61830,23
61831,11
61832,2347
61833,139
61834,939
61839,14
61840,39
61841,86
61842,134
61843,133
61844,66
61845,27
61846,268
61847,130
61848,20
61849,77
61850,30
61851,17
61853,685
61854,79
61856,436
61857,13
61858,202
61859,65
61862,50
61863,55
61864,96
61865,102
61866,1099
61870,54
61871,31
61872,29
61873,402
61874,428
61875,29
61876,56
61877,91
61878,68
61880,302
61882,26
61883,319
61884,62
61910,596
61911,346
61912,72
61913,119
61914,118
61917,56
61919,46
61920,1702
61924,150
61925,62
61928,64
61929,43
61930,48
61931,92
61932,14
61933,48
61936,17
61937,98
61938,1855
61940,14
61942,60
61943,123
61944,920
61951,704
61953,472
61956,185
61957,122
62001,136
62002,2329
62006,34
62009,92
62010,928
62011,18
62012,492
62013,40
62014,203
62015,32
62016,278
62017,64
62018,185
62019,22
62021,56
62022,87
62024,593
62025,2360
62026,14
62027,19
62028,22
62031,71
62032,58
62033,362
62034,946
62035,1409
62036,54
62037,156
62040,2675
62044,129
62045,27
62046,81
62047,128
62048,84
62049,507
62050,21
62051,37
62052,1121
62053,45
62054,63
62056,449
62058,33
62059,34
62060,261
62061,132
62062,661
62063,92
62067,189
62069,165
62074,62
62075,198
62077,13
62079,31
62080,201
62081,11
62082,188
62083,9
62084,97
62086,87
62087,108
62088,413
62089,20
62090,69
62091,20
62092,305
62093,28
62094,49
62095,739
62097,180
62201,442
62202,9
62203,483
62204,311
62205,479
62206,933
62207,435
62208,1092
62214,85
62215,206
62216,433
62217,57
62218,183
62219,109
62220,1330
62221,1801
62222,14
62223,1160
62225,94
62226,2079
62230,847
62231,800
62232,634
62233,781
62234,2322
62236,1127
62237,244
62238,54
62239,286
62240,95
62241,93
62242,96
62243,449
62244,70
62245,185
62246,880
62248,29
62249,1378
62250,41
62253,48
62254,588
62255,52
62256,12
62257,210
62258,698
62259,19
62260,478
62261,24
62262,169
62263,471
62264,223
62265,378
62266,15
62268,40
62269,2037
62271,134
62272,164
62273,26
62274,715
62275,268
62277,92
62278,722
62280,19
62281,252
62282,43
62284,44
62285,380
62286,530
62288,329
62289,29
62292,39
62293,398
62294,1184
62295,106
62297,28
