zip,count
60000,41
60001,6
60002,2368
60004,4534
60005,2903
60006,16
60007,3470
60008,2772
60009,21
60010,3864
60011,12
60012,1127
60013,2374
60014,4979
60015,2214
60016,7387
60017,18
60018,3992
60019,11
60020,1072
60021,467
60022,562
60025,3793
60026,1188
60029,55
60030,3193
60031,3766
60033,1699
60034,209
60035,2114
60036,9
60038,8
60039,8
60040,708
60041,976
60042,845
60043,201
60044,844
60045,1587
60046,3556
60047,3946
60048,2353
60050,3515
60051,2646
60053,2668
60055,10
60056,5650
60057,6
60060,4059
60061,2154
60062,3653
60063,10
60064,3300
60065,10
60067,3859
60068,4092
60069,734
60070,1670
60071,368
60072,73
60073,8148
60074,4062
60075,18
60076,3685
60077,3021
60078,12
60079,50
60081,1008
60082,17
60083,1021
60084,1734
60085,10686
60086,11
60087,4040
60088,834
60089,3317
60090,4707
60091,2019
60093,1821
60094,6
60095,8
60096,696
60097,1065
60098,3728
60099,4110
60101,5600
60102,3290
60103,4851
60104,2771
60105,12
60106,2680
60107,5120
60108,2981
60109,73
60110,5161
60111,27
60112,543
60113,46
60115,4992
60116,10
60118,1626
60119,1148
60120,7119
60121,33
60123,6282
60124,2748
60125,7
60126,5342
60129,26
60130,1419
60131,2788
60132,7
60133,5361
60134,3009
60135,908
60136,1026
60137,3918
60138,17
60139,4470
60140,2425
60141,81
60142,2847
60143,1412
60144,11
60145,253
60146,293
60147,19
60148,5471
60150,150
60151,393
60152,1332
60153,3055
60154,1940
60155,1023
60156,3024
60157,273
60159,46
60160,3964
60161,15
60162,1612
60163,725
60164,3508
60165,791
60168,21
60169,3495
60170,7
60171,1387
60172,2829
60173,1146
60174,3625
60175,2980
60176,1686
60177,3191
60178,2313
60180,149
60181,3441
60183,11
60184,278
60185,5024
60186,13
60187,2853
60188,5257
60189,2854
60190,1337
60191,1954
60192,1277
60193,3760
60194,1853
60195,386
60196,8
60201,3033
60202,2422
60203,315
60204,12
60208,17
60301,244
60302,2349
60303,20
60304,1169
60305,912
60401,998
60402,9477
60403,2164
60404,2482
60406,3440
60407,173
60408,740
60409,4412
60410,1710
60411,6946
60412,13
60415,1519
60416,1293
60417,1762
60418,1181
60419,2605
60420,664
60421,394
60422,968
60423,4097
60424,247
60425,1095
60426,3269
60428,1383
60429,1730
60430,2015
60431,3780
60432,2953
60433,2275
60434,507
60435,6435
60436,2481
60437,20
60438,3859
60439,2856
60440,6760
60441,4262
60442,1457
60443,2399
60444,196
60445,2283
60446,5506
60447,1880
60448,3031
60449,983
60450,2823
60451,4235
60452,3423
60453,6787
60454,23
60455,2099
60456,459
60457,1552
60458,1702
60459,3729
60460,200
60461,428
60462,4635
60463,1839
60464,1027
60465,2120
60466,2561
60467,2928
60468,799
60469,894
60470,53
60471,1465
60472,508
60473,2903
60474,106
60475,1040
60476,290
60477,4387
60478,1967
60479,73
60480,604
60481,1460
60482,1131
60484,712
60487,3134
60490,2284
60491,2698
60499,6
60501,1564
60502,2021
60503,1589
60504,4103
60505,9584
60506,7450
60507,39
60510,2710
60511,167
60512,124
60513,2112
60514,1063
60515,2749
60516,2717
60517,3454
60518,342
60519,17
60520,274
60521,1974
60522,8
60523,1103
60524,6
60525,3654
60526,1361
60527,3208
60528,10
60530,50
60531,224
60532,2465
60534,1413
60535,6
60536,17
60537,66
60538,3681
60539,35
60540,3599
60541,358
60542,2003
60543,4285
60544,3245
60545,1850
60546,1741
60548,1513
60549,79
60550,147
60551,816
60552,492
60553,58
60554,1254
60555,1634
60556,154
60557,10
60558,1488
60559,2576
60560,3070
60561,2222
60563,3773
60564,3932
60565,3268
60567,23
60585,2668
60586,6207
60598,15
60601,1234
60602,126
60603,90
60604,130
60605,2233
60606,393
60607,3029
60608,8795
60609,7897
60610,4099
60611,2619
60612,4000
60613,4439
60614,6721
60615,2846
60616,4262
60617,9040
60618,9472
60619,5627
60620,6389
60621,2717
60622,5877
60623,11796
60624,3838
60625,8083
60626,4850
60627,10
60628,6329
60629,18413
60630,6425
60631,3595
60632,14035
60633,1997
60634,11415
60635,8
60636,3799
60637,4237
60638,8641
60639,15445
60640,5535
60641,9799
60642,2316
60643,5122
60644,5083
60645,5254
60646,3131
60647,9837
60649,4080
60650,22
60651,8614
60652,5903
60653,3172
60654,2376
60655,3772
60656,3630
60657,6299
60659,4547
60660,3287
60661,995
60664,7
60678,7
60680,56
60690,21
60706,3446
60707,6122
60712,2455
60714,4213
60803,2572
60804,14004
60805,2399
60806,6
60827,2378
60901,5817
60910,48
60911,185
60912,50
60913,214
60914,4268
60915,1498
60917,64
60918,96
60919,53
60920,18
60921,201
60922,312
60924,251
60926,6
60927,325
60928,100
60929,92
60930,143
60931,72
60932,15
60933,34
60934,47
60935,155
60936,725
60938,342
60940,372
60941,286
60942,943
60944,8
60945,18
60946,50
60948,223
60949,65
60950,1640
60951,86
60952,109
60953,301
60954,883
60955,308
60956,23
60957,973
60958,199
60959,166
60960,114
60961,74
60962,76
60963,276
60964,627
60966,159
60967,7
60968,55
60969,13
60970,847
60973,72
60974,19
61001,110
61006,189
61007,51
61008,4977
61010,1152
61011,337
61012,262
61013,80
61014,96
61015,107
61016,633
61018,125
61019,408
61020,448
61021,3136
61024,311
61025,328
61028,154
61030,284
61031,227
61032,3466
61036,566
61037,22
61038,157
61039,103
61041,118
61042,60
61043,18
61044,23
61046,322
61047,191
61048,529
61049,41
61050,35
61051,173
61052,150
61053,271
61054,426
61059,25
61060,137
61061,854
61062,229
61063,464
61064,471
61065,1425
61067,79
61068,2121
61070,143
61071,1805
61072,1533
61073,2610
61074,486
61075,104
61077,10
61078,145
61079,7
61080,1448
61081,3046
61084,396
61085,391
61087,180
61088,759
61089,80
61091,9
61101,2484
61102,2528
61103,3032
